,Home_Team,Away_Team,Result,Link,Season,Round,League
40,Lorient,Lille,2-1,https://www.besoccer.com/match/lorient/lillestrom/202215855,2022,5,ligue_1
41,PSG,Clermont,4-0,https://www.besoccer.com/match/paris-saint-germain-fc/clermont-foot/202215868,2022,5,ligue_1
42,Monaco,Olympique Marseille,0-2,https://www.besoccer.com/match/monaco/olympique-marsella/202215862,2022,5,ligue_1
43,Montpellier,Saint-Étienne,2-0,https://www.besoccer.com/match/montpellier-hsc/saint-etienne/202215864,2022,5,ligue_1
44,Girondins Bordeaux,Lens,2-3,https://www.besoccer.com/match/bordeaux/lens/202215542,2022,5,ligue_1
45,Stade Brestois,Angers SCO,1-1,https://www.besoccer.com/match/stade-brestois-29/angers-sco/202215852,2022,5,ligue_1
46,Metz,Troyes,0-2,https://www.besoccer.com/match/metz/troyes/202215860,2022,5,ligue_1
47,Stade Rennais,Stade de Reims,0-2,https://www.besoccer.com/match/stade-rennes/stade-reims/202215869,2022,5,ligue_1
48,Nantes,Nice,0-2,https://www.besoccer.com/match/nantes/nice/202215866,2022,5,ligue_1
49,Olympique Lyonnais,Strasbourg,3-1,https://www.besoccer.com/match/olympique-lyonnais/strasbourg/202215857,2022,5,ligue_1
50,Strasbourg,Metz,3-0,https://www.besoccer.com/match/strasbourg/metz/202215884,2022,6,ligue_1
51,Lens,Lille,1-0,https://www.besoccer.com/match/lens/lillestrom/202215875,2022,6,ligue_1
52,Saint-Étienne,Girondins Bordeaux,1-2,https://www.besoccer.com/match/saint-etienne/bordeaux/202215883,2022,6,ligue_1
53,Nice,Monaco,2-2,https://www.besoccer.com/match/nice/monaco/202215878,2022,6,ligue_1
54,Angers SCO,Nantes,1-4,https://www.besoccer.com/match/angers-sco/nantes/202215872,2022,6,ligue_1
55,Clermont,Stade Brestois,1-1,https://www.besoccer.com/match/clermont-foot/stade-brestois-29/202215873,2022,6,ligue_1
56,Stade de Reims,Lorient,0-0,https://www.besoccer.com/match/stade-reims/lorient/202215881,2022,6,ligue_1
57,Troyes,Montpellier,1-1,https://www.besoccer.com/match/troyes/montpellier-hsc/202215886,2022,6,ligue_1
58,Olympique Marseille,Stade Rennais,2-0,https://www.besoccer.com/match/olympique-marsella/stade-rennes/202215877,2022,6,ligue_1
59,PSG,Olympique Lyonnais,2-1,https://www.besoccer.com/match/paris-saint-germain-fc/olympique-lyonnais/202215879,2022,6,ligue_1
60,Monaco,Saint-Étienne,3-1,https://www.besoccer.com/match/monaco/saint-etienne/202215899,2022,7,ligue_1
61,Lille,Stade de Reims,2-1,https://www.besoccer.com/match/lillestrom/stade-reims/202215891,2022,7,ligue_1
62,Montpellier,Girondins Bordeaux,3-3,https://www.besoccer.com/match/montpellier-hsc/bordeaux/202215902,2022,7,ligue_1
63,Nantes,Stade Brestois,3-1,https://www.besoccer.com/match/nantes/stade-brestois-29/202215905,2022,7,ligue_1
64,Stade Rennais,Clermont,6-0,https://www.besoccer.com/match/stade-rennes/clermont-foot/202215907,2022,7,ligue_1
65,Angers SCO,Olympique Marseille,0-0,https://www.besoccer.com/match/angers-sco/olympique-marsella/202215888,2022,7,ligue_1
66,Lens,Strasbourg,0-1,https://www.besoccer.com/match/lens/strasbourg/202215889,2022,7,ligue_1
67,Lorient,Nice,1-0,https://www.besoccer.com/match/lorient/nice/202215893,2022,7,ligue_1
68,Olympique Lyonnais,Troyes,3-1,https://www.besoccer.com/match/olympique-lyonnais/troyes/202215896,2022,7,ligue_1
69,Metz,PSG,1-2,https://www.besoccer.com/match/metz/paris-saint-germain-fc/202215897,2022,7,ligue_1
70,Saint-Étienne,Nice,0-3,https://www.besoccer.com/match/saint-etienne/nice/202215929,2022,8,ligue_1
71,Strasbourg,Lille,1-2,https://www.besoccer.com/match/strasbourg/lillestrom/202215931,2022,8,ligue_1
72,Olympique Lyonnais,Lorient,1-1,https://www.besoccer.com/match/olympique-lyonnais/lorient/202215918,2022,8,ligue_1
73,PSG,Montpellier,2-0,https://www.besoccer.com/match/paris-saint-germain-fc/montpellier-hsc/202215923,2022,8,ligue_1
74,Girondins Bordeaux,Stade Rennais,1-1,https://www.besoccer.com/match/bordeaux/stade-rennes/202215912,2022,8,ligue_1
75,Stade Brestois,Metz,1-2,https://www.besoccer.com/match/stade-brestois-29/metz/202215914,2022,8,ligue_1
76,Stade de Reims,Nantes,3-1,https://www.besoccer.com/match/stade-reims/nantes/202215927,2022,8,ligue_1
77,Troyes,Angers SCO,1-1,https://www.besoccer.com/match/troyes/angers-sco/202215932,2022,8,ligue_1
78,Clermont,Monaco,1-3,https://www.besoccer.com/match/clermont-foot/monaco/202215917,2022,8,ligue_1
79,Olympique Marseille,Lens,2-3,https://www.besoccer.com/match/olympique-marsella/lens/202215920,2022,8,ligue_1
80,Lens,Stade de Reims,2-0,https://www.besoccer.com/match/lens/stade-reims/202215937,2022,9,ligue_1
81,Montpellier,Strasbourg,1-1,https://www.besoccer.com/match/montpellier-hsc/strasbourg/202215943,2022,9,ligue_1
82,Nice,Stade Brestois,2-1,https://www.besoccer.com/match/nice/stade-brestois-29/202215946,2022,9,ligue_1
83,Stade Rennais,PSG,2-0,https://www.besoccer.com/match/stade-rennes/paris-saint-germain-fc/202215948,2022,9,ligue_1
84,Angers SCO,Metz,3-2,https://www.besoccer.com/match/angers-sco/metz/202215936,2022,9,ligue_1
85,Lorient,Clermont,1-1,https://www.besoccer.com/match/lorient/clermont-foot/202215940,2022,9,ligue_1
86,Monaco,Girondins Bordeaux,3-0,https://www.besoccer.com/match/monaco/bordeaux/202215942,2022,9,ligue_1
87,Nantes,Troyes,2-0,https://www.besoccer.com/match/nantes/troyes/202215945,2022,9,ligue_1
88,Lille,Olympique Marseille,2-0,https://www.besoccer.com/match/lillestrom/olympique-marsella/202215939,2022,9,ligue_1
89,Saint-Étienne,Olympique Lyonnais,1-1,https://www.besoccer.com/match/saint-etienne/olympique-lyonnais/202215950,2022,9,ligue_1
90,PSG,Angers SCO,2-1,https://www.besoccer.com/match/paris-saint-germain-fc/angers-sco/202215965,2022,10,ligue_1
91,Clermont,Lille,1-0,https://www.besoccer.com/match/clermont-foot/lillestrom/202215956,2022,10,ligue_1
92,Olympique Lyonnais,Monaco,2-0,https://www.besoccer.com/match/olympique-lyonnais/monaco/202215958,2022,10,ligue_1
93,Troyes,Nice,1-0,https://www.besoccer.com/match/troyes/nice/202215967,2022,10,ligue_1
94,Girondins Bordeaux,Nantes,1-1,https://www.besoccer.com/match/bordeaux/nantes/202215953,2022,10,ligue_1
95,Stade Brestois,Stade de Reims,1-1,https://www.besoccer.com/match/stade-brestois-29/stade-reims/202215955,2022,10,ligue_1
96,Metz,Stade Rennais,0-3,https://www.besoccer.com/match/metz/stade-rennes/202215961,2022,10,ligue_1
97,Strasbourg,Saint-Étienne,5-1,https://www.besoccer.com/match/strasbourg/saint-etienne/202215966,2022,10,ligue_1
98,Montpellier,Lens,1-0,https://www.besoccer.com/match/montpellier-hsc/lens/202215963,2022,10,ligue_1
99,Olympique Marseille,Lorient,4-1,https://www.besoccer.com/match/olympique-marsella/lorient/202215960,2022,10,ligue_1
100,Saint-Étienne,Angers SCO,2-2,https://www.besoccer.com/match/saint-etienne/angers-sco/202216048,2022,11,ligue_1
101,Nantes,Clermont,2-1,https://www.besoccer.com/match/nantes/clermont-foot/202216039,2022,11,ligue_1
102,Lille,Stade Brestois,1-1,https://www.besoccer.com/match/lillestrom/stade-brestois-29/202215971,2022,11,ligue_1
103,Nice,Olympique Lyonnais,3-2,https://www.besoccer.com/match/nice/olympique-lyonnais/202216040,2022,11,ligue_1
104,Lens,Metz,4-1,https://www.besoccer.com/match/lens/metz/202215969,2022,11,ligue_1
105,Lorient,Girondins Bordeaux,1-1,https://www.besoccer.com/match/lorient/bordeaux/202215973,2022,11,ligue_1
106,Stade de Reims,Troyes,1-2,https://www.besoccer.com/match/stade-reims/troyes/202216044,2022,11,ligue_1
107,Stade Rennais,Strasbourg,1-0,https://www.besoccer.com/match/stade-rennes/strasbourg/202216046,2022,11,ligue_1
108,Monaco,Montpellier,3-1,https://www.besoccer.com/match/monaco/montpellier-hsc/202216037,2022,11,ligue_1
109,Olympique Marseille,PSG,0-0,https://www.besoccer.com/match/olympique-marsella/paris-saint-germain-fc/202215975,2022,11,ligue_1
110,PSG,Lille,2-1,https://www.besoccer.com/match/paris-saint-germain-fc/lillestrom/202216064,2022,12,ligue_1
111,Metz,Saint-Étienne,1-1,https://www.besoccer.com/match/metz/saint-etienne/202216058,2022,12,ligue_1
112,Olympique Lyonnais,Lens,2-1,https://www.besoccer.com/match/olympique-lyonnais/lens/202216056,2022,12,ligue_1
113,Angers SCO,Nice,1-2,https://www.besoccer.com/match/angers-sco/nice/202216051,2022,12,ligue_1
114,Girondins Bordeaux,Stade de Reims,3-2,https://www.besoccer.com/match/bordeaux/stade-reims/202216052,2022,12,ligue_1
115,Montpellier,Nantes,2-0,https://www.besoccer.com/match/montpellier-hsc/nantes/202216061,2022,12,ligue_1
116,Strasbourg,Lorient,4-0,https://www.besoccer.com/match/strasbourg/lorient/202216066,2022,12,ligue_1
117,Troyes,Stade Rennais,2-2,https://www.besoccer.com/match/troyes/stade-rennes/202216069,2022,12,ligue_1
118,Stade Brestois,Monaco,2-0,https://www.besoccer.com/match/stade-brestois-29/monaco/202216054,2022,12,ligue_1
119,Clermont,Olympique Marseille,0-1,https://www.besoccer.com/match/clermont-foot/olympique-marsella/202216055,2022,12,ligue_1
120,Lens,Troyes,4-0,https://www.besoccer.com/match/lens/troyes/202216076,2022,13,ligue_1
121,Lille,Angers SCO,1-1,https://www.besoccer.com/match/lillestrom/angers-sco/202216078,2022,13,ligue_1
122,Girondins Bordeaux,PSG,2-3,https://www.besoccer.com/match/bordeaux/paris-saint-germain-fc/202216074,2022,13,ligue_1
123,Olympique Marseille,Metz,0-0,https://www.besoccer.com/match/olympique-marsella/metz/202216085,2022,13,ligue_1
124,Lorient,Stade Brestois,1-2,https://www.besoccer.com/match/lorient/stade-brestois-29/202216082,2022,13,ligue_1
125,Nantes,Strasbourg,2-2,https://www.besoccer.com/match/nantes/strasbourg/202216087,2022,13,ligue_1
126,Stade de Reims,Monaco,0-0,https://www.besoccer.com/match/stade-reims/monaco/202216093,2022,13,ligue_1
127,Saint-Étienne,Clermont,3-2,https://www.besoccer.com/match/saint-etienne/clermont-foot/202216100,2022,13,ligue_1
128,Nice,Montpellier,0-1,https://www.besoccer.com/match/nice/montpellier-hsc/202216090,2022,13,ligue_1
129,Stade Rennais,Olympique Lyonnais,4-1,https://www.besoccer.com/match/stade-rennes/olympique-lyonnais/202216097,2022,13,ligue_1
130,Monaco,Lille,2-2,https://www.besoccer.com/match/monaco/lillestrom/202216116,2022,14,ligue_1
131,PSG,Nantes,3-1,https://www.besoccer.com/match/paris-saint-germain-fc/nantes/202216118,2022,14,ligue_1
132,Stade Rennais,Montpellier,2-0,https://www.besoccer.com/match/stade-rennes/montpellier-hsc/202216120,2022,14,ligue_1
133,Stade Brestois,Lens,4-0,https://www.besoccer.com/match/stade-brestois-29/lens/202216107,2022,14,ligue_1
134,Angers SCO,Lorient,1-0,https://www.besoccer.com/match/angers-sco/lorient/202216105,2022,14,ligue_1
135,Metz,Girondins Bordeaux,3-3,https://www.besoccer.com/match/metz/bordeaux/202216114,2022,14,ligue_1
136,Strasbourg,Stade de Reims,1-1,https://www.besoccer.com/match/strasbourg/stade-reims/202216122,2022,14,ligue_1
137,Troyes,Saint-Étienne,0-1,https://www.besoccer.com/match/troyes/saint-etienne/202216126,2022,14,ligue_1
138,Clermont,Nice,1-2,https://www.besoccer.com/match/clermont-foot/nice/202216110,2022,14,ligue_1
139,Olympique Lyonnais,Olympique Marseille,2-1,https://www.besoccer.com/match/olympique-lyonnais/olympique-marsella/202216111,2022,14,ligue_1
140,Lens,Angers SCO,2-2,https://www.besoccer.com/match/lens/angers-sco/202216144,2022,15,ligue_1
141,Lille,Nantes,1-1,https://www.besoccer.com/match/lillestrom/nantes/202216146,2022,15,ligue_1
142,Nice,Metz,0-1,https://www.besoccer.com/match/nice/metz/202216156,2022,15,ligue_1
143,Saint-Étienne,PSG,1-3,https://www.besoccer.com/match/saint-etienne/paris-saint-germain-fc/202216159,2022,15,ligue_1
144,Girondins Bordeaux,Stade Brestois,1-2,https://www.besoccer.com/match/bordeaux/stade-brestois-29/202216138,2022,15,ligue_1
145,Lorient,Stade Rennais,0-2,https://www.besoccer.com/match/lorient/stade-rennes/202216148,2022,15,ligue_1
146,Monaco,Strasbourg,1-1,https://www.besoccer.com/match/monaco/strasbourg/202216152,2022,15,ligue_1
147,Stade de Reims,Clermont,1-0,https://www.besoccer.com/match/stade-reims/clermont-foot/202216158,2022,15,ligue_1
148,Montpellier,Olympique Lyonnais,0-1,https://www.besoccer.com/match/montpellier-hsc/olympique-lyonnais/202216155,2022,15,ligue_1
149,Olympique Marseille,Troyes,1-0,https://www.besoccer.com/match/olympique-marsella/troyes/202216150,2022,15,ligue_1
150,Angers SCO,Monaco,1-3,https://www.besoccer.com/match/angers-sco/monaco/202216162,2022,16,ligue_1
151,Stade Brestois,Saint-Étienne,1-0,https://www.besoccer.com/match/stade-brestois-29/saint-etienne/202216164,2022,16,ligue_1
152,Metz,Montpellier,1-3,https://www.besoccer.com/match/metz/montpellier-hsc/202216171,2022,16,ligue_1
153,Strasbourg,Girondins Bordeaux,5-2,https://www.besoccer.com/match/strasbourg/bordeaux/202216185,2022,16,ligue_1
154,Troyes,Lorient,2-0,https://www.besoccer.com/match/troyes/lorient/202216187,2022,16,ligue_1
155,Clermont,Lens,2-2,https://www.besoccer.com/match/clermont-foot/lens/202216167,2022,16,ligue_1
156,Olympique Lyonnais,Stade de Reims,1-2,https://www.besoccer.com/match/olympique-lyonnais/stade-reims/202216169,2022,16,ligue_1
157,Nantes,Olympique Marseille,0-1,https://www.besoccer.com/match/nantes/olympique-marsella/202216174,2022,16,ligue_1
158,PSG,Nice,0-0,https://www.besoccer.com/match/paris-saint-germain-fc/nice/202216177,2022,16,ligue_1
159,Stade Rennais,Lille,1-2,https://www.besoccer.com/match/stade-rennes/lillestrom/202216180,2022,16,ligue_1
160,Olympique Marseille,Stade Brestois,1-2,https://www.besoccer.com/match/olympique-marsella/stade-brestois-29/202216201,2022,17,ligue_1
161,Lille,Troyes,2-1,https://www.besoccer.com/match/lillestrom/troyes/202216197,2022,17,ligue_1
162,Lens,PSG,1-1,https://www.besoccer.com/match/lens/paris-saint-germain-fc/202216193,2022,17,ligue_1
163,Saint-Étienne,Stade Rennais,0-5,https://www.besoccer.com/match/saint-etienne/stade-rennes/202216214,2022,17,ligue_1
164,Lorient,Nantes,0-1,https://www.besoccer.com/match/lorient/nantes/202216199,2022,17,ligue_1
165,Monaco,Metz,4-0,https://www.besoccer.com/match/monaco/metz/202216204,2022,17,ligue_1
166,Montpellier,Clermont,1-0,https://www.besoccer.com/match/montpellier-hsc/clermont-foot/202216207,2022,17,ligue_1
167,Stade de Reims,Angers SCO,1-2,https://www.besoccer.com/match/stade-reims/angers-sco/202216211,2022,17,ligue_1
168,Nice,Strasbourg,0-3,https://www.besoccer.com/match/nice/strasbourg/202216209,2022,17,ligue_1
169,Girondins Bordeaux,Olympique Lyonnais,2-2,https://www.besoccer.com/match/bordeaux/olympique-lyonnais/202216190,2022,17,ligue_1
170,Nantes,Lens,3-2,https://www.besoccer.com/match/nantes/lens/202216229,2022,18,ligue_1
171,Stade Brestois,Montpellier,0-4,https://www.besoccer.com/match/stade-brestois-29/montpellier-hsc/202216223,2022,18,ligue_1
172,Stade de Reims,Saint-Étienne,2-0,https://www.besoccer.com/match/stade-reims/saint-etienne/202216232,2022,18,ligue_1
173,Lille,Olympique Lyonnais,0-0,https://www.besoccer.com/match/lillestrom/olympique-lyonnais/202216226,2022,18,ligue_1
174,Angers SCO,Clermont,0-1,https://www.besoccer.com/match/angers-sco/clermont-foot/202216219,2022,18,ligue_1
175,Metz,Lorient,4-1,https://www.besoccer.com/match/metz/lorient/202216228,2022,18,ligue_1
176,Stade Rennais,Nice,1-2,https://www.besoccer.com/match/stade-rennes/nice/202216234,2022,18,ligue_1
177,Troyes,Girondins Bordeaux,1-2,https://www.besoccer.com/match/troyes/bordeaux/202216237,2022,18,ligue_1
178,Strasbourg,Olympique Marseille,0-2,https://www.besoccer.com/match/strasbourg/olympique-marsella/202216236,2022,18,ligue_1
179,PSG,Monaco,2-0,https://www.besoccer.com/match/paris-saint-germain-fc/monaco/202216231,2022,18,ligue_1
180,Girondins Bordeaux,Lille,2-3,https://www.besoccer.com/match/bordeaux/lillestrom/202216200,2022,19,ligue_1
181,Lorient,PSG,1-1,https://www.besoccer.com/match/lorient/paris-saint-germain-fc/202216205,2022,19,ligue_1
182,Olympique Lyonnais,Metz,1-1,https://www.besoccer.com/match/olympique-lyonnais/metz/202216208,2022,19,ligue_1
183,Olympique Marseille,Stade de Reims,1-1,https://www.besoccer.com/match/olympique-marsella/stade-reims/202216210,2022,19,ligue_1
184,Monaco,Stade Rennais,2-1,https://www.besoccer.com/match/monaco/stade-rennes/202216212,2022,19,ligue_1
185,Montpellier,Angers SCO,4-1,https://www.besoccer.com/match/montpellier-hsc/angers-sco/202216215,2022,19,ligue_1
186,Nice,Lens,2-1,https://www.besoccer.com/match/nice/lens/202216217,2022,19,ligue_1
187,Saint-Étienne,Nantes,0-1,https://www.besoccer.com/match/saint-etienne/nantes/202216221,2022,19,ligue_1
188,Troyes,Stade Brestois,1-1,https://www.besoccer.com/match/troyes/stade-brestois-29/202216224,2022,19,ligue_1
189,Clermont,Strasbourg,0-2,https://www.besoccer.com/match/clermont-foot/strasbourg/202216202,2022,19,ligue_1
190,Girondins Bordeaux,Olympique Marseille,0-1,https://www.besoccer.com/match/bordeaux/olympique-marsella/202215534,2022,20,ligue_1
191,Lens,Stade Rennais,1-0,https://www.besoccer.com/match/lens/stade-rennes/202215541,2022,20,ligue_1
192,Stade Brestois,Nice,0-3,https://www.besoccer.com/match/stade-brestois-29/nice/202215537,2022,20,ligue_1
193,Clermont,Stade de Reims,0-0,https://www.besoccer.com/match/clermont-foot/stade-reims/202215539,2022,20,ligue_1
194,Metz,Strasbourg,0-2,https://www.besoccer.com/match/metz/strasbourg/202215858,2022,20,ligue_1
195,Nantes,Monaco,0-0,https://www.besoccer.com/match/nantes/monaco/202215863,2022,20,ligue_1
196,Olympique Lyonnais,PSG,1-1,https://www.besoccer.com/match/olympique-lyonnais/paris-saint-germain-fc/202215854,2022,20,ligue_1
197,Lille,Lorient,3-1,https://www.besoccer.com/match/lillestrom/lorient/202215851,2022,20,ligue_1
198,Montpellier,Troyes,0-1,https://www.besoccer.com/match/montpellier-hsc/troyes/202215859,2022,20,ligue_1
199,Angers SCO,Saint-Étienne,0-1,https://www.besoccer.com/match/angers-sco/saint-etienne/202215531,2022,20,ligue_1
200,Nice,Nantes,2-1,https://www.besoccer.com/match/nice/nantes/202215911,2022,21,ligue_1
201,Saint-Étienne,Lens,1-2,https://www.besoccer.com/match/saint-etienne/lens/202215922,2022,21,ligue_1
202,PSG,Stade Brestois,2-0,https://www.besoccer.com/match/paris-saint-germain-fc/stade-brestois-29/202215913,2022,21,ligue_1
203,Stade Rennais,Girondins Bordeaux,6-0,https://www.besoccer.com/match/stade-rennes/bordeaux/202215919,2022,21,ligue_1
204,Lorient,Angers SCO,0-0,https://www.besoccer.com/match/lorient/angers-sco/202215900,2022,21,ligue_1
205,Monaco,Clermont,4-0,https://www.besoccer.com/match/monaco/clermont-foot/202215909,2022,21,ligue_1
206,Stade de Reims,Metz,0-1,https://www.besoccer.com/match/stade-reims/metz/202215916,2022,21,ligue_1
207,Strasbourg,Montpellier,3-1,https://www.besoccer.com/match/strasbourg/montpellier-hsc/202215925,2022,21,ligue_1
208,Troyes,Olympique Lyonnais,0-1,https://www.besoccer.com/match/troyes/olympique-lyonnais/202215928,2022,21,ligue_1
209,Olympique Marseille,Lille,1-1,https://www.besoccer.com/match/olympique-marsella/lillestrom/202215903,2022,21,ligue_1
210,Olympique Lyonnais,Saint-Étienne,1-0,https://www.besoccer.com/match/olympique-lyonnais/saint-etienne/202216102,2022,22,ligue_1
211,Stade Brestois,Lille,2-0,https://www.besoccer.com/match/stade-brestois-29/lillestrom/202216094,2022,22,ligue_1
212,Lens,Olympique Marseille,0-2,https://www.besoccer.com/match/lens/olympique-marsella/202216099,2022,22,ligue_1
213,Metz,Nice,0-2,https://www.besoccer.com/match/metz/nice/202216104,2022,22,ligue_1
214,Angers SCO,Troyes,2-1,https://www.besoccer.com/match/angers-sco/troyes/202216088,2022,22,ligue_1
215,Girondins Bordeaux,Strasbourg,4-3,https://www.besoccer.com/match/bordeaux/strasbourg/202216091,2022,22,ligue_1
216,Clermont,Stade Rennais,2-1,https://www.besoccer.com/match/clermont-foot/stade-rennes/202216096,2022,22,ligue_1
217,Nantes,Lorient,4-2,https://www.besoccer.com/match/nantes/lorient/202216108,2022,22,ligue_1
218,Montpellier,Monaco,3-2,https://www.besoccer.com/match/montpellier-hsc/monaco/202216106,2022,22,ligue_1
219,PSG,Stade de Reims,4-0,https://www.besoccer.com/match/paris-saint-germain-fc/stade-reims/202216112,2022,22,ligue_1
220,Olympique Marseille,Angers SCO,5-2,https://www.besoccer.com/match/olympique-marsella/angers-sco/202216128,2022,23,ligue_1
221,Saint-Étienne,Montpellier,3-1,https://www.besoccer.com/match/saint-etienne/montpellier-hsc/202216137,2022,23,ligue_1
222,Monaco,Olympique Lyonnais,2-0,https://www.besoccer.com/match/monaco/olympique-lyonnais/202216129,2022,23,ligue_1
223,Lorient,Lens,2-0,https://www.besoccer.com/match/lorient/lens/202216125,2022,23,ligue_1
224,Nice,Clermont,0-1,https://www.besoccer.com/match/nice/clermont-foot/202216131,2022,23,ligue_1
225,Stade de Reims,Girondins Bordeaux,5-0,https://www.besoccer.com/match/stade-reims/bordeaux/202216133,2022,23,ligue_1
226,Strasbourg,Nantes,1-0,https://www.besoccer.com/match/strasbourg/nantes/202216140,2022,23,ligue_1
227,Troyes,Metz,0-0,https://www.besoccer.com/match/troyes/metz/202216153,2022,23,ligue_1
228,Stade Rennais,Stade Brestois,2-0,https://www.besoccer.com/match/stade-rennes/stade-brestois-29/202216135,2022,23,ligue_1
229,Lille,PSG,1-5,https://www.besoccer.com/match/lillestrom/paris-saint-germain-fc/202216123,2022,23,ligue_1
230,PSG,Stade Rennais,1-0,https://www.besoccer.com/match/paris-saint-germain-fc/stade-rennes/202216191,2022,24,ligue_1
231,Montpellier,Lille,0-1,https://www.besoccer.com/match/montpellier-hsc/lillestrom/202216183,2022,24,ligue_1
232,Olympique Lyonnais,Nice,2-0,https://www.besoccer.com/match/olympique-lyonnais/nice/202216176,2022,24,ligue_1
233,Monaco,Lorient,0-0,https://www.besoccer.com/match/monaco/lorient/202216182,2022,24,ligue_1
234,Angers SCO,Strasbourg,0-1,https://www.besoccer.com/match/angers-sco/strasbourg/202216163,2022,24,ligue_1
