,Home_Team,Away_Team,Result,Link,Season,Round,League
0,De Graafschap,Excelsior,2-0,https://www.besoccer.com/match/graafschap/excelsior/20136168,2013,1,eerste_divisie
1,Almere City,Go Ahead Eagles,0-2,https://www.besoccer.com/match/almere-city/go-ahead-eagles/20136170,2013,1,eerste_divisie
2,Emmen,Dordrecht,1-1,https://www.besoccer.com/match/emmen/fc-dordrecht/20136171,2013,1,eerste_divisie
3,SC Telstar,Helmond Sport,1-2,https://www.besoccer.com/match/stormvogels-telstar/helmond-sport/20136172,2013,1,eerste_divisie
4,Fortuna Sittard,AGOVV Apeldoorn,20:00,https://www.besoccer.com/match/fortuna-sittard/agovv-apeldoorn/20136173,2013,1,eerste_divisie
5,Sparta Rotterdam,BV Veendam ,20:00,https://www.besoccer.com/match/sparta-rotterdam/veendam/20136174,2013,1,eerste_divisie
6,FC Eindhoven,MVV Maastricht,2-3,https://www.besoccer.com/match/fc-eindhoven/mvv/2013205172,2013,1,eerste_divisie
7,TOP Oss,Den Bosch,2-1,https://www.besoccer.com/match/fc-oss/fc-den-bosch/20136169,2013,1,eerste_divisie
8,FC Volendam,Cambuur,1-2,https://www.besoccer.com/match/fc-volendam/sc-cambuur-leeuwarden/20136175,2013,1,eerste_divisie
9,Den Bosch,Sparta Rotterdam,1-2,https://www.besoccer.com/match/fc-den-bosch/sparta-rotterdam/20136176,2013,2,eerste_divisie
10,AGOVV Apeldoorn,SC Telstar,20:00,https://www.besoccer.com/match/agovv-apeldoorn/stormvogels-telstar/20136177,2013,2,eerste_divisie
11,Helmond Sport,Almere City,2-1,https://www.besoccer.com/match/helmond-sport/almere-city/20136178,2013,2,eerste_divisie
12,MVV Maastricht,TOP Oss,2-0,https://www.besoccer.com/match/mvv/fc-oss/20136179,2013,2,eerste_divisie
13,Excelsior,Emmen,2-0,https://www.besoccer.com/match/excelsior/emmen/20136180,2013,2,eerste_divisie
14,Cambuur,Fortuna Sittard,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fortuna-sittard/20136181,2013,2,eerste_divisie
15,Dordrecht,FC Volendam,1-2,https://www.besoccer.com/match/fc-dordrecht/fc-volendam/20136182,2013,2,eerste_divisie
16,Go Ahead Eagles,De Graafschap,2-2,https://www.besoccer.com/match/go-ahead-eagles/graafschap/20136183,2013,2,eerste_divisie
17,BV Veendam ,FC Eindhoven,20:00,https://www.besoccer.com/match/veendam/fc-eindhoven/2013205173,2013,2,eerste_divisie
18,Fortuna Sittard,Emmen,3-1,https://www.besoccer.com/match/fortuna-sittard/emmen/20136185,2013,3,eerste_divisie
19,Sparta Rotterdam,AGOVV Apeldoorn,20:00,https://www.besoccer.com/match/sparta-rotterdam/agovv-apeldoorn/20136186,2013,3,eerste_divisie
20,BV Veendam ,MVV Maastricht,20:00,https://www.besoccer.com/match/veendam/mvv/20136187,2013,3,eerste_divisie
21,SC Telstar,Excelsior,1-0,https://www.besoccer.com/match/stormvogels-telstar/excelsior/20136188,2013,3,eerste_divisie
22,Almere City,FC Volendam,1-3,https://www.besoccer.com/match/almere-city/fc-volendam/20136189,2013,3,eerste_divisie
23,TOP Oss,Go Ahead Eagles,1-4,https://www.besoccer.com/match/fc-oss/go-ahead-eagles/20136190,2013,3,eerste_divisie
24,De Graafschap,Helmond Sport,2-5,https://www.besoccer.com/match/graafschap/helmond-sport/20136191,2013,3,eerste_divisie
25,FC Eindhoven,Cambuur,2-1,https://www.besoccer.com/match/fc-eindhoven/sc-cambuur-leeuwarden/2013205174,2013,3,eerste_divisie
26,Den Bosch,Dordrecht,2-4,https://www.besoccer.com/match/fc-den-bosch/fc-dordrecht/20136193,2013,3,eerste_divisie
27,Helmond Sport,Den Bosch,2-0,https://www.besoccer.com/match/helmond-sport/fc-den-bosch/20136194,2013,4,eerste_divisie
28,Go Ahead Eagles,Cambuur,1-1,https://www.besoccer.com/match/go-ahead-eagles/sc-cambuur-leeuwarden/20136195,2013,4,eerste_divisie
29,MVV Maastricht,SC Telstar,0-0,https://www.besoccer.com/match/mvv/stormvogels-telstar/20136196,2013,4,eerste_divisie
30,AGOVV Apeldoorn,De Graafschap,20:00,https://www.besoccer.com/match/agovv-apeldoorn/graafschap/20136198,2013,4,eerste_divisie
31,Almere City,TOP Oss,2-3,https://www.besoccer.com/match/almere-city/fc-oss/20136199,2013,4,eerste_divisie
32,Dordrecht,BV Veendam ,20:00,https://www.besoccer.com/match/fc-dordrecht/veendam/20136200,2013,4,eerste_divisie
33,Emmen,Sparta Rotterdam,0-0,https://www.besoccer.com/match/emmen/sparta-rotterdam/20136201,2013,4,eerste_divisie
34,FC Volendam,FC Eindhoven,4-1,https://www.besoccer.com/match/fc-volendam/fc-eindhoven/2013245630,2013,4,eerste_divisie
35,Excelsior,Fortuna Sittard,3-0,https://www.besoccer.com/match/excelsior/fortuna-sittard/20136202,2013,4,eerste_divisie
36,BV Veendam ,AGOVV Apeldoorn,20:00,https://www.besoccer.com/match/veendam/agovv-apeldoorn/20136203,2013,5,eerste_divisie
37,De Graafschap,MVV Maastricht,1-1,https://www.besoccer.com/match/graafschap/mvv/20136204,2013,5,eerste_divisie
38,TOP Oss,Dordrecht,1-1,https://www.besoccer.com/match/fc-oss/fc-dordrecht/20136205,2013,5,eerste_divisie
39,Fortuna Sittard,FC Volendam,1-0,https://www.besoccer.com/match/fortuna-sittard/fc-volendam/20136207,2013,5,eerste_divisie
40,Den Bosch,Excelsior,3-0,https://www.besoccer.com/match/fc-den-bosch/excelsior/20136208,2013,5,eerste_divisie
41,Cambuur,Almere City,5-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/almere-city/20136209,2013,5,eerste_divisie
42,FC Eindhoven,Helmond Sport,3-4,https://www.besoccer.com/match/fc-eindhoven/helmond-sport/2013305431,2013,5,eerste_divisie
43,Sparta Rotterdam,Go Ahead Eagles,3-0,https://www.besoccer.com/match/sparta-rotterdam/go-ahead-eagles/20136210,2013,5,eerste_divisie
44,SC Telstar,Emmen,0-0,https://www.besoccer.com/match/stormvogels-telstar/emmen/20136211,2013,5,eerste_divisie
45,Dordrecht,SC Telstar,3-2,https://www.besoccer.com/match/fc-dordrecht/stormvogels-telstar/20136213,2013,6,eerste_divisie
46,Cambuur,Sparta Rotterdam,3-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/sparta-rotterdam/20136214,2013,6,eerste_divisie
47,AGOVV Apeldoorn,MVV Maastricht,20:00,https://www.besoccer.com/match/agovv-apeldoorn/mvv/20136215,2013,6,eerste_divisie
48,Almere City,De Graafschap,1-0,https://www.besoccer.com/match/almere-city/graafschap/20136216,2013,6,eerste_divisie
49,FC Volendam,TOP Oss,3-1,https://www.besoccer.com/match/fc-volendam/fc-oss/20136217,2013,6,eerste_divisie
50,Emmen,BV Veendam ,20:00,https://www.besoccer.com/match/emmen/veendam/20136218,2013,6,eerste_divisie
51,Helmond Sport,Fortuna Sittard,1-1,https://www.besoccer.com/match/helmond-sport/fortuna-sittard/20136219,2013,6,eerste_divisie
