,Home_Team,Away_Team,Result,Link,Season,Round,League
37,Dordrecht,ADO Den Haag,0-0,https://www.besoccer.com/match/fc-dordrecht/ado-den-haag/199718930,1997,5,eerste_divisie
38,Cambuur,TOP Oss,1-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-oss/199718931,1997,5,eerste_divisie
39,HFC Haarlem ,Heracles,1-3,https://www.besoccer.com/match/haarlem/heracles/199718932,1997,5,eerste_divisie
40,SC Telstar,PEC Zwolle,2-1,https://www.besoccer.com/match/stormvogels-telstar/fc-zwolle/199718933,1997,5,eerste_divisie
41,Go Ahead Eagles,FC Eindhoven,0-1,https://www.besoccer.com/match/go-ahead-eagles/fc-eindhoven/199718934,1997,5,eerste_divisie
42,Emmen,Excelsior,2-1,https://www.besoccer.com/match/emmen/excelsior/199718935,1997,5,eerste_divisie
43,Den Bosch,VVV Venlo,2-2,https://www.besoccer.com/match/fc-den-bosch/vvv/199718936,1997,5,eerste_divisie
44,RBC Roosendaal,BV Veendam ,0-1,https://www.besoccer.com/match/rbc/veendam/199718937,1997,5,eerste_divisie
45,FC Eindhoven,Emmen,2-0,https://www.besoccer.com/match/fc-eindhoven/emmen/199718938,1997,6,eerste_divisie
46,BV Veendam ,HFC Haarlem ,1-0,https://www.besoccer.com/match/veendam/haarlem/199718939,1997,6,eerste_divisie
47,TOP Oss,Dordrecht,1-1,https://www.besoccer.com/match/fc-oss/fc-dordrecht/199718940,1997,6,eerste_divisie
48,VVV Venlo,PEC Zwolle,1-1,https://www.besoccer.com/match/vvv/fc-zwolle/199718941,1997,6,eerste_divisie
49,Heracles,MVV Maastricht,0-0,https://www.besoccer.com/match/heracles/mvv/199718942,1997,6,eerste_divisie
50,Helmond Sport,Cambuur,1-4,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/199718943,1997,6,eerste_divisie
51,Excelsior,Den Bosch,0-1,https://www.besoccer.com/match/excelsior/fc-den-bosch/199718944,1997,6,eerste_divisie
52,RBC Roosendaal,SC Telstar,1-0,https://www.besoccer.com/match/rbc/stormvogels-telstar/199718945,1997,6,eerste_divisie
53,ADO Den Haag,Go Ahead Eagles,3-0,https://www.besoccer.com/match/ado-den-haag/go-ahead-eagles/199718946,1997,6,eerste_divisie
54,MVV Maastricht,HFC Haarlem ,3-0,https://www.besoccer.com/match/mvv/haarlem/199718947,1997,7,eerste_divisie
55,Dordrecht,Helmond Sport,1-0,https://www.besoccer.com/match/fc-dordrecht/helmond-sport/199718948,1997,7,eerste_divisie
56,Cambuur,Heracles,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/heracles/199718949,1997,7,eerste_divisie
57,SC Telstar,BV Veendam ,1-0,https://www.besoccer.com/match/stormvogels-telstar/veendam/199718950,1997,7,eerste_divisie
58,Go Ahead Eagles,TOP Oss,1-0,https://www.besoccer.com/match/go-ahead-eagles/fc-oss/199718951,1997,7,eerste_divisie
59,Emmen,ADO Den Haag,2-1,https://www.besoccer.com/match/emmen/ado-den-haag/199718952,1997,7,eerste_divisie
60,Den Bosch,FC Eindhoven,1-0,https://www.besoccer.com/match/fc-den-bosch/fc-eindhoven/199718953,1997,7,eerste_divisie
61,PEC Zwolle,Excelsior,3-1,https://www.besoccer.com/match/fc-zwolle/excelsior/199718954,1997,7,eerste_divisie
62,RBC Roosendaal,VVV Venlo,1-0,https://www.besoccer.com/match/rbc/vvv/199718955,1997,7,eerste_divisie
63,FC Eindhoven,PEC Zwolle,1-2,https://www.besoccer.com/match/fc-eindhoven/fc-zwolle/199718956,1997,8,eerste_divisie
64,BV Veendam ,MVV Maastricht,4-0,https://www.besoccer.com/match/veendam/mvv/199718957,1997,8,eerste_divisie
65,HFC Haarlem ,Cambuur,0-2,https://www.besoccer.com/match/haarlem/sc-cambuur-leeuwarden/199718958,1997,8,eerste_divisie
66,TOP Oss,Emmen,2-3,https://www.besoccer.com/match/fc-oss/emmen/199718959,1997,8,eerste_divisie
67,VVV Venlo,SC Telstar,5-1,https://www.besoccer.com/match/vvv/stormvogels-telstar/199718960,1997,8,eerste_divisie
68,Heracles,Dordrecht,0-1,https://www.besoccer.com/match/heracles/fc-dordrecht/199718961,1997,8,eerste_divisie
69,Helmond Sport,Go Ahead Eagles,0-5,https://www.besoccer.com/match/helmond-sport/go-ahead-eagles/199718962,1997,8,eerste_divisie
70,Excelsior,RBC Roosendaal,1-0,https://www.besoccer.com/match/excelsior/rbc/199718963,1997,8,eerste_divisie
71,ADO Den Haag,Den Bosch,1-1,https://www.besoccer.com/match/ado-den-haag/fc-den-bosch/199718964,1997,8,eerste_divisie
72,Dordrecht,HFC Haarlem ,4-1,https://www.besoccer.com/match/fc-dordrecht/haarlem/199718965,1997,9,eerste_divisie
73,Cambuur,MVV Maastricht,0-3,https://www.besoccer.com/match/sc-cambuur-leeuwarden/mvv/199718966,1997,9,eerste_divisie
74,SC Telstar,Excelsior,3-1,https://www.besoccer.com/match/stormvogels-telstar/excelsior/199718967,1997,9,eerste_divisie
75,TOP Oss,Den Bosch,3-1,https://www.besoccer.com/match/fc-oss/fc-den-bosch/199718968,1997,9,eerste_divisie
76,Go Ahead Eagles,Heracles,2-1,https://www.besoccer.com/match/go-ahead-eagles/heracles/199718969,1997,9,eerste_divisie
77,Emmen,Helmond Sport,0-0,https://www.besoccer.com/match/emmen/helmond-sport/199718970,1997,9,eerste_divisie
78,VVV Venlo,BV Veendam ,1-0,https://www.besoccer.com/match/vvv/veendam/199718971,1997,9,eerste_divisie
79,PEC Zwolle,ADO Den Haag,0-1,https://www.besoccer.com/match/fc-zwolle/ado-den-haag/199718972,1997,9,eerste_divisie
80,RBC Roosendaal,FC Eindhoven,5-4,https://www.besoccer.com/match/rbc/fc-eindhoven/199718973,1997,9,eerste_divisie
81,MVV Maastricht,Dordrecht,1-2,https://www.besoccer.com/match/mvv/fc-dordrecht/199718974,1997,10,eerste_divisie
82,FC Eindhoven,SC Telstar,3-3,https://www.besoccer.com/match/fc-eindhoven/stormvogels-telstar/199718975,1997,10,eerste_divisie
83,BV Veendam ,Cambuur,1-1,https://www.besoccer.com/match/veendam/sc-cambuur-leeuwarden/199718976,1997,10,eerste_divisie
84,HFC Haarlem ,Go Ahead Eagles,1-1,https://www.besoccer.com/match/haarlem/go-ahead-eagles/199718977,1997,10,eerste_divisie
85,TOP Oss,PEC Zwolle,2-1,https://www.besoccer.com/match/fc-oss/fc-zwolle/199718978,1997,10,eerste_divisie
86,Heracles,Emmen,2-1,https://www.besoccer.com/match/heracles/emmen/199718979,1997,10,eerste_divisie
87,Den Bosch,Helmond Sport,3-1,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/199718980,1997,10,eerste_divisie
88,Excelsior,VVV Venlo,0-0,https://www.besoccer.com/match/excelsior/vvv/199718981,1997,10,eerste_divisie
89,ADO Den Haag,RBC Roosendaal,2-1,https://www.besoccer.com/match/ado-den-haag/rbc/199718982,1997,10,eerste_divisie
90,Dordrecht,Cambuur,2-3,https://www.besoccer.com/match/fc-dordrecht/sc-cambuur-leeuwarden/199718983,1997,11,eerste_divisie
91,SC Telstar,ADO Den Haag,0-0,https://www.besoccer.com/match/stormvogels-telstar/ado-den-haag/199718984,1997,11,eerste_divisie
92,Go Ahead Eagles,MVV Maastricht,2-2,https://www.besoccer.com/match/go-ahead-eagles/mvv/199718985,1997,11,eerste_divisie
93,Emmen,HFC Haarlem ,4-1,https://www.besoccer.com/match/emmen/haarlem/199718986,1997,11,eerste_divisie
94,VVV Venlo,FC Eindhoven,2-1,https://www.besoccer.com/match/vvv/fc-eindhoven/199718987,1997,11,eerste_divisie
95,Den Bosch,Heracles,3-2,https://www.besoccer.com/match/fc-den-bosch/heracles/199718988,1997,11,eerste_divisie
96,Excelsior,BV Veendam ,0-3,https://www.besoccer.com/match/excelsior/veendam/199718989,1997,11,eerste_divisie
97,PEC Zwolle,Helmond Sport,6-1,https://www.besoccer.com/match/fc-zwolle/helmond-sport/199718990,1997,11,eerste_divisie
98,RBC Roosendaal,TOP Oss,1-3,https://www.besoccer.com/match/rbc/fc-oss/199718991,1997,11,eerste_divisie
99,FC Eindhoven,BV Veendam ,5-3,https://www.besoccer.com/match/fc-eindhoven/veendam/199718992,1997,12,eerste_divisie
100,SC Telstar,Helmond Sport,2-2,https://www.besoccer.com/match/stormvogels-telstar/helmond-sport/199718993,1997,12,eerste_divisie
101,Go Ahead Eagles,Dordrecht,4-1,https://www.besoccer.com/match/go-ahead-eagles/fc-dordrecht/199718994,1997,12,eerste_divisie
102,Emmen,Cambuur,3-2,https://www.besoccer.com/match/emmen/sc-cambuur-leeuwarden/199718995,1997,12,eerste_divisie
103,VVV Venlo,TOP Oss,1-1,https://www.besoccer.com/match/vvv/fc-oss/199718996,1997,12,eerste_divisie
104,Den Bosch,MVV Maastricht,1-1,https://www.besoccer.com/match/fc-den-bosch/mvv/199718997,1997,12,eerste_divisie
105,Excelsior,ADO Den Haag,2-1,https://www.besoccer.com/match/excelsior/ado-den-haag/199718998,1997,12,eerste_divisie
106,PEC Zwolle,HFC Haarlem ,3-0,https://www.besoccer.com/match/fc-zwolle/haarlem/199718999,1997,12,eerste_divisie
107,RBC Roosendaal,Heracles,0-0,https://www.besoccer.com/match/rbc/heracles/199719000,1997,12,eerste_divisie
108,MVV Maastricht,Emmen,1-3,https://www.besoccer.com/match/mvv/emmen/199719001,1997,13,eerste_divisie
109,FC Eindhoven,Excelsior,1-0,https://www.besoccer.com/match/fc-eindhoven/excelsior/199719002,1997,13,eerste_divisie
110,Cambuur,Go Ahead Eagles,3-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/go-ahead-eagles/199719003,1997,13,eerste_divisie
111,BV Veendam ,Dordrecht,1-0,https://www.besoccer.com/match/veendam/fc-dordrecht/199719004,1997,13,eerste_divisie
112,HFC Haarlem ,Den Bosch,2-1,https://www.besoccer.com/match/haarlem/fc-den-bosch/199719005,1997,13,eerste_divisie
113,TOP Oss,SC Telstar,0-2,https://www.besoccer.com/match/fc-oss/stormvogels-telstar/199719006,1997,13,eerste_divisie
114,Heracles,PEC Zwolle,2-1,https://www.besoccer.com/match/heracles/fc-zwolle/199719007,1997,13,eerste_divisie
115,Helmond Sport,RBC Roosendaal,1-2,https://www.besoccer.com/match/helmond-sport/rbc/199719008,1997,13,eerste_divisie
116,ADO Den Haag,VVV Venlo,1-1,https://www.besoccer.com/match/ado-den-haag/vvv/199719009,1997,13,eerste_divisie
117,MVV Maastricht,PEC Zwolle,1-1,https://www.besoccer.com/match/mvv/fc-zwolle/199719010,1997,14,eerste_divisie
118,Dordrecht,Emmen,0-1,https://www.besoccer.com/match/fc-dordrecht/emmen/199719011,1997,14,eerste_divisie
119,Cambuur,Den Bosch,1-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-den-bosch/199719012,1997,14,eerste_divisie
120,BV Veendam ,Go Ahead Eagles,1-2,https://www.besoccer.com/match/veendam/go-ahead-eagles/199719013,1997,14,eerste_divisie
121,HFC Haarlem ,RBC Roosendaal,0-1,https://www.besoccer.com/match/haarlem/rbc/199719014,1997,14,eerste_divisie
122,TOP Oss,Excelsior,4-1,https://www.besoccer.com/match/fc-oss/excelsior/199719015,1997,14,eerste_divisie
123,Heracles,SC Telstar,4-0,https://www.besoccer.com/match/heracles/stormvogels-telstar/199719016,1997,14,eerste_divisie
124,Helmond Sport,VVV Venlo,0-3,https://www.besoccer.com/match/helmond-sport/vvv/199719017,1997,14,eerste_divisie
125,ADO Den Haag,FC Eindhoven,3-1,https://www.besoccer.com/match/ado-den-haag/fc-eindhoven/199719018,1997,14,eerste_divisie
126,PEC Zwolle,Cambuur,1-3,https://www.besoccer.com/match/fc-zwolle/sc-cambuur-leeuwarden/199719019,1997,15,eerste_divisie
127,FC Eindhoven,TOP Oss,3-0,https://www.besoccer.com/match/fc-eindhoven/fc-oss/199719020,1997,15,eerste_divisie
128,SC Telstar,HFC Haarlem ,0-0,https://www.besoccer.com/match/stormvogels-telstar/haarlem/199719021,1997,15,eerste_divisie
129,Emmen,Go Ahead Eagles,1-1,https://www.besoccer.com/match/emmen/go-ahead-eagles/199719022,1997,15,eerste_divisie
130,VVV Venlo,Heracles,1-1,https://www.besoccer.com/match/vvv/heracles/199719023,1997,15,eerste_divisie
131,Den Bosch,Dordrecht,4-1,https://www.besoccer.com/match/fc-den-bosch/fc-dordrecht/199719024,1997,15,eerste_divisie
132,Excelsior,Helmond Sport,1-2,https://www.besoccer.com/match/excelsior/helmond-sport/199719025,1997,15,eerste_divisie
133,RBC Roosendaal,MVV Maastricht,1-2,https://www.besoccer.com/match/rbc/mvv/199719026,1997,15,eerste_divisie
134,ADO Den Haag,BV Veendam ,1-0,https://www.besoccer.com/match/ado-den-haag/veendam/199719027,1997,15,eerste_divisie
135,MVV Maastricht,SC Telstar,2-1,https://www.besoccer.com/match/mvv/stormvogels-telstar/199719028,1997,16,eerste_divisie
136,Dordrecht,PEC Zwolle,0-0,https://www.besoccer.com/match/fc-dordrecht/fc-zwolle/199719029,1997,16,eerste_divisie
137,Cambuur,RBC Roosendaal,3-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/rbc/199719030,1997,16,eerste_divisie
138,HFC Haarlem ,VVV Venlo,2-3,https://www.besoccer.com/match/haarlem/vvv/199719031,1997,16,eerste_divisie
139,Go Ahead Eagles,Den Bosch,2-3,https://www.besoccer.com/match/go-ahead-eagles/fc-den-bosch/199719032,1997,16,eerste_divisie
140,Emmen,BV Veendam ,0-0,https://www.besoccer.com/match/emmen/veendam/199719033,1997,16,eerste_divisie
141,Heracles,Excelsior,2-2,https://www.besoccer.com/match/heracles/excelsior/199719034,1997,16,eerste_divisie
142,Helmond Sport,FC Eindhoven,2-1,https://www.besoccer.com/match/helmond-sport/fc-eindhoven/199719035,1997,16,eerste_divisie
143,BV Veendam ,TOP Oss,2-2,https://www.besoccer.com/match/veendam/fc-oss/199719036,1997,16,eerste_divisie
144,VVV Venlo,MVV Maastricht,2-0,https://www.besoccer.com/match/vvv/mvv/199719037,1997,17,eerste_divisie
145,Excelsior,HFC Haarlem ,0-5,https://www.besoccer.com/match/excelsior/haarlem/199719038,1997,17,eerste_divisie
146,PEC Zwolle,Go Ahead Eagles,2-0,https://www.besoccer.com/match/fc-zwolle/go-ahead-eagles/199719039,1997,17,eerste_divisie
147,RBC Roosendaal,Dordrecht,3-0,https://www.besoccer.com/match/rbc/fc-dordrecht/199719040,1997,17,eerste_divisie
148,ADO Den Haag,Helmond Sport,2-1,https://www.besoccer.com/match/ado-den-haag/helmond-sport/199719041,1997,17,eerste_divisie
149,SC Telstar,Cambuur,1-2,https://www.besoccer.com/match/stormvogels-telstar/sc-cambuur-leeuwarden/199719042,1997,17,eerste_divisie
150,FC Eindhoven,Heracles,2-1,https://www.besoccer.com/match/fc-eindhoven/heracles/199719043,1997,17,eerste_divisie
151,TOP Oss,ADO Den Haag,0-2,https://www.besoccer.com/match/fc-oss/ado-den-haag/199719044,1997,17,eerste_divisie
152,Den Bosch,Emmen,1-0,https://www.besoccer.com/match/fc-den-bosch/emmen/199719045,1997,17,eerste_divisie
153,TOP Oss,Helmond Sport,1-0,https://www.besoccer.com/match/fc-oss/helmond-sport/199719046,1997,18,eerste_divisie
154,PEC Zwolle,Emmen,3-2,https://www.besoccer.com/match/fc-zwolle/emmen/199719047,1997,18,eerste_divisie
155,FC Eindhoven,HFC Haarlem ,1-0,https://www.besoccer.com/match/fc-eindhoven/haarlem/199719048,1997,18,eerste_divisie
156,SC Telstar,Dordrecht,1-0,https://www.besoccer.com/match/stormvogels-telstar/fc-dordrecht/199719049,1997,18,eerste_divisie
157,VVV Venlo,Cambuur,0-3,https://www.besoccer.com/match/vvv/sc-cambuur-leeuwarden/199719050,1997,18,eerste_divisie
158,Den Bosch,BV Veendam ,0-1,https://www.besoccer.com/match/fc-den-bosch/veendam/199719051,1997,18,eerste_divisie
159,Excelsior,MVV Maastricht,0-1,https://www.besoccer.com/match/excelsior/mvv/199719052,1997,18,eerste_divisie
160,RBC Roosendaal,Go Ahead Eagles,3-0,https://www.besoccer.com/match/rbc/go-ahead-eagles/199719053,1997,18,eerste_divisie
161,ADO Den Haag,Heracles,4-2,https://www.besoccer.com/match/ado-den-haag/heracles/199719054,1997,18,eerste_divisie
162,Dordrecht,VVV Venlo,2-0,https://www.besoccer.com/match/fc-dordrecht/vvv/199719055,1997,19,eerste_divisie
163,Go Ahead Eagles,SC Telstar,3-0,https://www.besoccer.com/match/go-ahead-eagles/stormvogels-telstar/199719056,1997,19,eerste_divisie
164,MVV Maastricht,FC Eindhoven,3-0,https://www.besoccer.com/match/mvv/fc-eindhoven/199719057,1997,19,eerste_divisie
165,Cambuur,Excelsior,3-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/excelsior/199719058,1997,19,eerste_divisie
166,HFC Haarlem ,ADO Den Haag,1-1,https://www.besoccer.com/match/haarlem/ado-den-haag/199719059,1997,19,eerste_divisie
167,Emmen,RBC Roosendaal,3-1,https://www.besoccer.com/match/emmen/rbc/199719060,1997,19,eerste_divisie
168,Heracles,TOP Oss,0-1,https://www.besoccer.com/match/heracles/fc-oss/199719061,1997,19,eerste_divisie
169,Helmond Sport,BV Veendam ,2-0,https://www.besoccer.com/match/helmond-sport/veendam/199719062,1997,19,eerste_divisie
170,Den Bosch,PEC Zwolle,1-2,https://www.besoccer.com/match/fc-den-bosch/fc-zwolle/199719063,1997,19,eerste_divisie
171,Den Bosch,RBC Roosendaal,3-0,https://www.besoccer.com/match/fc-den-bosch/rbc/199719064,1997,20,eerste_divisie
172,Cambuur,FC Eindhoven,3-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-eindhoven/199719065,1997,20,eerste_divisie
173,BV Veendam ,PEC Zwolle,2-1,https://www.besoccer.com/match/veendam/fc-zwolle/199719066,1997,20,eerste_divisie
174,SC Telstar,Emmen,0-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/199719067,1997,20,eerste_divisie
175,TOP Oss,HFC Haarlem ,1-0,https://www.besoccer.com/match/fc-oss/haarlem/199719068,1997,20,eerste_divisie
176,VVV Venlo,Go Ahead Eagles,2-0,https://www.besoccer.com/match/vvv/go-ahead-eagles/199719069,1997,20,eerste_divisie
177,Helmond Sport,Heracles,4-1,https://www.besoccer.com/match/helmond-sport/heracles/199719070,1997,20,eerste_divisie
178,Excelsior,Dordrecht,2-1,https://www.besoccer.com/match/excelsior/fc-dordrecht/199719071,1997,20,eerste_divisie
179,ADO Den Haag,MVV Maastricht,0-0,https://www.besoccer.com/match/ado-den-haag/mvv/199719072,1997,20,eerste_divisie
180,MVV Maastricht,TOP Oss,3-0,https://www.besoccer.com/match/mvv/fc-oss/199719073,1997,21,eerste_divisie
181,FC Eindhoven,Dordrecht,2-1,https://www.besoccer.com/match/fc-eindhoven/fc-dordrecht/199719074,1997,21,eerste_divisie
182,Cambuur,ADO Den Haag,3-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/ado-den-haag/199719075,1997,21,eerste_divisie
183,HFC Haarlem ,Helmond Sport,1-0,https://www.besoccer.com/match/haarlem/helmond-sport/199719076,1997,21,eerste_divisie
184,Go Ahead Eagles,Excelsior,4-1,https://www.besoccer.com/match/go-ahead-eagles/excelsior/199719077,1997,21,eerste_divisie
185,VVV Venlo,Emmen,1-1,https://www.besoccer.com/match/vvv/emmen/199719078,1997,21,eerste_divisie
186,Heracles,BV Veendam ,4-2,https://www.besoccer.com/match/heracles/veendam/199719079,1997,21,eerste_divisie
187,Den Bosch,SC Telstar,3-1,https://www.besoccer.com/match/fc-den-bosch/stormvogels-telstar/199719080,1997,21,eerste_divisie
188,RBC Roosendaal,PEC Zwolle,0-1,https://www.besoccer.com/match/rbc/fc-zwolle/199719081,1997,21,eerste_divisie
189,PEC Zwolle,SC Telstar,4-1,https://www.besoccer.com/match/fc-zwolle/stormvogels-telstar/199719082,1997,22,eerste_divisie
190,FC Eindhoven,Go Ahead Eagles,3-1,https://www.besoccer.com/match/fc-eindhoven/go-ahead-eagles/199719083,1997,22,eerste_divisie
191,BV Veendam ,RBC Roosendaal,0-0,https://www.besoccer.com/match/veendam/rbc/199719084,1997,22,eerste_divisie
192,TOP Oss,Cambuur,1-4,https://www.besoccer.com/match/fc-oss/sc-cambuur-leeuwarden/199719085,1997,22,eerste_divisie
193,VVV Venlo,Den Bosch,1-1,https://www.besoccer.com/match/vvv/fc-den-bosch/199719086,1997,22,eerste_divisie
194,Heracles,HFC Haarlem ,3-1,https://www.besoccer.com/match/heracles/haarlem/199719087,1997,22,eerste_divisie
195,Helmond Sport,MVV Maastricht,1-2,https://www.besoccer.com/match/helmond-sport/mvv/199719088,1997,22,eerste_divisie
196,Excelsior,Emmen,3-1,https://www.besoccer.com/match/excelsior/emmen/199719089,1997,22,eerste_divisie
197,ADO Den Haag,Dordrecht,1-2,https://www.besoccer.com/match/ado-den-haag/fc-dordrecht/199719090,1997,22,eerste_divisie
198,Dordrecht,TOP Oss,3-2,https://www.besoccer.com/match/fc-dordrecht/fc-oss/199719091,1997,23,eerste_divisie
199,PEC Zwolle,VVV Venlo,0-3,https://www.besoccer.com/match/fc-zwolle/vvv/199719092,1997,23,eerste_divisie
200,MVV Maastricht,Heracles,1-1,https://www.besoccer.com/match/mvv/heracles/199719093,1997,23,eerste_divisie
201,Cambuur,Helmond Sport,1-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/helmond-sport/199719094,1997,23,eerste_divisie
202,HFC Haarlem ,BV Veendam ,0-1,https://www.besoccer.com/match/haarlem/veendam/199719095,1997,23,eerste_divisie
203,SC Telstar,RBC Roosendaal,1-0,https://www.besoccer.com/match/stormvogels-telstar/rbc/199719096,1997,23,eerste_divisie
204,Go Ahead Eagles,ADO Den Haag,4-1,https://www.besoccer.com/match/go-ahead-eagles/ado-den-haag/199719097,1997,23,eerste_divisie
205,Emmen,FC Eindhoven,1-1,https://www.besoccer.com/match/emmen/fc-eindhoven/199719098,1997,23,eerste_divisie
206,Den Bosch,Excelsior,2-1,https://www.besoccer.com/match/fc-den-bosch/excelsior/199719099,1997,23,eerste_divisie
207,FC Eindhoven,Den Bosch,1-0,https://www.besoccer.com/match/fc-eindhoven/fc-den-bosch/199719100,1997,24,eerste_divisie
208,BV Veendam ,SC Telstar,2-1,https://www.besoccer.com/match/veendam/stormvogels-telstar/199719101,1997,24,eerste_divisie
209,HFC Haarlem ,MVV Maastricht,3-4,https://www.besoccer.com/match/haarlem/mvv/199719102,1997,24,eerste_divisie
210,TOP Oss,Go Ahead Eagles,1-1,https://www.besoccer.com/match/fc-oss/go-ahead-eagles/199719103,1997,24,eerste_divisie
211,VVV Venlo,RBC Roosendaal,2-0,https://www.besoccer.com/match/vvv/rbc/199719104,1997,24,eerste_divisie
