,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Heracles,HFC Haarlem ,2-0,https://www.besoccer.com/match/heracles/haarlem/200124127,2001,1,eerste_divisie
1,VVV Venlo,FC Volendam,1-2,https://www.besoccer.com/match/vvv/fc-volendam/200124126,2001,1,eerste_divisie
2,SC Telstar,Excelsior,3-1,https://www.besoccer.com/match/stormvogels-telstar/excelsior/200124125,2001,1,eerste_divisie
3,MVV Maastricht,Den Bosch,1-4,https://www.besoccer.com/match/mvv/fc-den-bosch/200124121,2001,1,eerste_divisie
4,ADO Den Haag,TOP Oss,3-2,https://www.besoccer.com/match/ado-den-haag/fc-oss/200124122,2001,1,eerste_divisie
5,Helmond Sport,Dordrecht,1-1,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/200124123,2001,1,eerste_divisie
6,BV Veendam ,Go Ahead Eagles,2-5,https://www.besoccer.com/match/veendam/go-ahead-eagles/200124124,2001,1,eerste_divisie
7,FC Eindhoven,Cambuur,0-2,https://www.besoccer.com/match/fc-eindhoven/sc-cambuur-leeuwarden/200124129,2001,1,eerste_divisie
8,PEC Zwolle,Emmen,3-0,https://www.besoccer.com/match/fc-zwolle/emmen/200124128,2001,1,eerste_divisie
9,Dordrecht,Heracles,2-2,https://www.besoccer.com/match/fc-dordrecht/heracles/200124130,2001,2,eerste_divisie
10,TOP Oss,Helmond Sport,4-2,https://www.besoccer.com/match/fc-oss/helmond-sport/200124136,2001,2,eerste_divisie
11,Cambuur,PEC Zwolle,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-zwolle/200124135,2001,2,eerste_divisie
12,Excelsior,MVV Maastricht,5-1,https://www.besoccer.com/match/excelsior/mvv/200124131,2001,2,eerste_divisie
13,Emmen,BV Veendam ,4-0,https://www.besoccer.com/match/emmen/veendam/200124132,2001,2,eerste_divisie
14,HFC Haarlem ,FC Eindhoven,1-1,https://www.besoccer.com/match/haarlem/fc-eindhoven/200124133,2001,2,eerste_divisie
15,Go Ahead Eagles,VVV Venlo,2-1,https://www.besoccer.com/match/go-ahead-eagles/vvv/200124134,2001,2,eerste_divisie
16,FC Volendam,SC Telstar,4-0,https://www.besoccer.com/match/fc-volendam/stormvogels-telstar/200124137,2001,2,eerste_divisie
17,Den Bosch,ADO Den Haag,1-0,https://www.besoccer.com/match/fc-den-bosch/ado-den-haag/200124138,2001,2,eerste_divisie
18,Heracles,Helmond Sport,3-2,https://www.besoccer.com/match/heracles/helmond-sport/200124143,2001,3,eerste_divisie
19,VVV Venlo,Emmen,0-1,https://www.besoccer.com/match/vvv/emmen/200124142,2001,3,eerste_divisie
20,SC Telstar,Go Ahead Eagles,2-0,https://www.besoccer.com/match/stormvogels-telstar/go-ahead-eagles/200124141,2001,3,eerste_divisie
21,BV Veendam ,Cambuur,4-1,https://www.besoccer.com/match/veendam/sc-cambuur-leeuwarden/200124140,2001,3,eerste_divisie
