,Home_Team,Away_Team,Result,Link,Season,Round,League
65,Willem II,Sparta Rotterdam,2-1,https://www.besoccer.com/match/willem-ii/sparta-rotterdam/20128345,2012,8,eerste_divisie
66,Helmond Sport,Den Bosch,1-0,https://www.besoccer.com/match/helmond-sport/fc-den-bosch/20128346,2012,8,eerste_divisie
67,TOP Oss,Go Ahead Eagles,5-3,https://www.besoccer.com/match/fc-oss/go-ahead-eagles/20128347,2012,8,eerste_divisie
68,MVV Maastricht,FC Eindhoven,1-0,https://www.besoccer.com/match/mvv/fc-eindhoven/20128348,2012,8,eerste_divisie
69,PEC Zwolle,SC Telstar,7-3,https://www.besoccer.com/match/fc-zwolle/stormvogels-telstar/20128349,2012,8,eerste_divisie
70,Cambuur,Emmen,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/emmen/20128350,2012,8,eerste_divisie
71,FC Volendam,Fortuna Sittard,3-2,https://www.besoccer.com/match/fc-volendam/fortuna-sittard/20128351,2012,8,eerste_divisie
72,Den Bosch,FC Volendam,1-2,https://www.besoccer.com/match/fc-den-bosch/fc-volendam/20128352,2012,9,eerste_divisie
73,Dordrecht,Sparta Rotterdam,3-2,https://www.besoccer.com/match/fc-dordrecht/sparta-rotterdam/20128353,2012,9,eerste_divisie
74,AGOVV Apeldoorn,Emmen,0-1,https://www.besoccer.com/match/agovv-apeldoorn/emmen/20128354,2012,9,eerste_divisie
75,Almere City,PEC Zwolle,0-3,https://www.besoccer.com/match/almere-city/fc-zwolle/20128355,2012,9,eerste_divisie
76,MVV Maastricht,Helmond Sport,3-3,https://www.besoccer.com/match/mvv/helmond-sport/20128356,2012,9,eerste_divisie
77,TOP Oss,BV Veendam ,4-4,https://www.besoccer.com/match/fc-oss/veendam/20128357,2012,9,eerste_divisie
78,Go Ahead Eagles,Cambuur,4-1,https://www.besoccer.com/match/go-ahead-eagles/sc-cambuur-leeuwarden/20128358,2012,9,eerste_divisie
79,FC Eindhoven,Willem II,2-3,https://www.besoccer.com/match/fc-eindhoven/willem-ii/20128359,2012,9,eerste_divisie
80,Fortuna Sittard,SC Telstar,2-5,https://www.besoccer.com/match/fortuna-sittard/stormvogels-telstar/20128360,2012,9,eerste_divisie
81,Helmond Sport,Fortuna Sittard,2-2,https://www.besoccer.com/match/helmond-sport/fortuna-sittard/20128361,2012,10,eerste_divisie
82,Cambuur,TOP Oss,4-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-oss/20128362,2012,10,eerste_divisie
83,PEC Zwolle,Dordrecht,5-0,https://www.besoccer.com/match/fc-zwolle/fc-dordrecht/20128363,2012,10,eerste_divisie
84,SC Telstar,MVV Maastricht,2-3,https://www.besoccer.com/match/stormvogels-telstar/mvv/20128364,2012,10,eerste_divisie
85,BV Veendam ,FC Eindhoven,1-2,https://www.besoccer.com/match/veendam/fc-eindhoven/20128365,2012,10,eerste_divisie
86,Willem II,Den Bosch,0-3,https://www.besoccer.com/match/willem-ii/fc-den-bosch/20128366,2012,10,eerste_divisie
87,Emmen,Almere City,2-2,https://www.besoccer.com/match/emmen/almere-city/20128367,2012,10,eerste_divisie
88,Sparta Rotterdam,Go Ahead Eagles,4-1,https://www.besoccer.com/match/sparta-rotterdam/go-ahead-eagles/20128368,2012,10,eerste_divisie
89,FC Volendam,AGOVV Apeldoorn,6-1,https://www.besoccer.com/match/fc-volendam/agovv-apeldoorn/20128369,2012,10,eerste_divisie
90,Fortuna Sittard,Almere City,0-0,https://www.besoccer.com/match/fortuna-sittard/almere-city/20128371,2012,11,eerste_divisie
91,FC Eindhoven,TOP Oss,2-0,https://www.besoccer.com/match/fc-eindhoven/fc-oss/20128372,2012,11,eerste_divisie
92,SC Telstar,Helmond Sport,0-3,https://www.besoccer.com/match/stormvogels-telstar/helmond-sport/20128375,2012,11,eerste_divisie
93,MVV Maastricht,PEC Zwolle,1-3,https://www.besoccer.com/match/mvv/fc-zwolle/20128376,2012,11,eerste_divisie
94,Dordrecht,BV Veendam ,2-2,https://www.besoccer.com/match/fc-dordrecht/veendam/20128370,2012,11,eerste_divisie
95,Willem II,FC Volendam,1-0,https://www.besoccer.com/match/willem-ii/fc-volendam/20128373,2012,11,eerste_divisie
96,Go Ahead Eagles,AGOVV Apeldoorn,3-1,https://www.besoccer.com/match/go-ahead-eagles/agovv-apeldoorn/20128374,2012,11,eerste_divisie
97,Sparta Rotterdam,Cambuur,2-0,https://www.besoccer.com/match/sparta-rotterdam/sc-cambuur-leeuwarden/20128377,2012,11,eerste_divisie
98,Den Bosch,Emmen,5-1,https://www.besoccer.com/match/fc-den-bosch/emmen/20128378,2012,11,eerste_divisie
99,Fortuna Sittard,FC Eindhoven,0-1,https://www.besoccer.com/match/fortuna-sittard/fc-eindhoven/20128379,2012,12,eerste_divisie
100,PEC Zwolle,Willem II,1-0,https://www.besoccer.com/match/fc-zwolle/willem-ii/20128380,2012,12,eerste_divisie
101,AGOVV Apeldoorn,Sparta Rotterdam,0-6,https://www.besoccer.com/match/agovv-apeldoorn/sparta-rotterdam/20128381,2012,12,eerste_divisie
102,Emmen,Go Ahead Eagles,3-2,https://www.besoccer.com/match/emmen/go-ahead-eagles/20128382,2012,12,eerste_divisie
103,Cambuur,MVV Maastricht,5-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/mvv/20128383,2012,12,eerste_divisie
104,Helmond Sport,BV Veendam ,3-2,https://www.besoccer.com/match/helmond-sport/veendam/20128384,2012,12,eerste_divisie
105,Almere City,Den Bosch,1-3,https://www.besoccer.com/match/almere-city/fc-den-bosch/20128385,2012,12,eerste_divisie
106,FC Volendam,SC Telstar,4-1,https://www.besoccer.com/match/fc-volendam/stormvogels-telstar/20128386,2012,12,eerste_divisie
107,TOP Oss,Dordrecht,3-3,https://www.besoccer.com/match/fc-oss/fc-dordrecht/20128387,2012,12,eerste_divisie
108,SC Telstar,Cambuur,2-5,https://www.besoccer.com/match/stormvogels-telstar/sc-cambuur-leeuwarden/20128388,2012,13,eerste_divisie
109,BV Veendam ,PEC Zwolle,0-1,https://www.besoccer.com/match/veendam/fc-zwolle/20128389,2012,13,eerste_divisie
110,Den Bosch,AGOVV Apeldoorn,4-0,https://www.besoccer.com/match/fc-den-bosch/agovv-apeldoorn/20128390,2012,13,eerste_divisie
111,FC Eindhoven,FC Volendam,2-0,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20128391,2012,13,eerste_divisie
112,MVV Maastricht,TOP Oss,3-1,https://www.besoccer.com/match/mvv/fc-oss/20128392,2012,13,eerste_divisie
113,Dordrecht,Helmond Sport,3-2,https://www.besoccer.com/match/fc-dordrecht/helmond-sport/20128393,2012,13,eerste_divisie
114,Go Ahead Eagles,Fortuna Sittard,2-1,https://www.besoccer.com/match/go-ahead-eagles/fortuna-sittard/20128394,2012,13,eerste_divisie
115,Willem II,Almere City,1-2,https://www.besoccer.com/match/willem-ii/almere-city/20128395,2012,13,eerste_divisie
116,Sparta Rotterdam,Emmen,1-1,https://www.besoccer.com/match/sparta-rotterdam/emmen/20128396,2012,13,eerste_divisie
117,Sparta Rotterdam,FC Eindhoven,2-2,https://www.besoccer.com/match/sparta-rotterdam/fc-eindhoven/20128397,2012,14,eerste_divisie
118,AGOVV Apeldoorn,SC Telstar,2-3,https://www.besoccer.com/match/agovv-apeldoorn/stormvogels-telstar/20128398,2012,14,eerste_divisie
119,Emmen,MVV Maastricht,2-1,https://www.besoccer.com/match/emmen/mvv/20128399,2012,14,eerste_divisie
120,FC Volendam,BV Veendam ,3-2,https://www.besoccer.com/match/fc-volendam/veendam/20128400,2012,14,eerste_divisie
121,Fortuna Sittard,Dordrecht,2-0,https://www.besoccer.com/match/fortuna-sittard/fc-dordrecht/20128401,2012,14,eerste_divisie
122,Go Ahead Eagles,PEC Zwolle,0-1,https://www.besoccer.com/match/go-ahead-eagles/fc-zwolle/20128402,2012,14,eerste_divisie
123,TOP Oss,Den Bosch,0-2,https://www.besoccer.com/match/fc-oss/fc-den-bosch/20128403,2012,14,eerste_divisie
124,Helmond Sport,Willem II,0-7,https://www.besoccer.com/match/helmond-sport/willem-ii/20128404,2012,14,eerste_divisie
125,Cambuur,Almere City,3-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/almere-city/20128405,2012,14,eerste_divisie
126,Willem II,TOP Oss,2-0,https://www.besoccer.com/match/willem-ii/fc-oss/20128406,2012,15,eerste_divisie
127,Dordrecht,FC Eindhoven,2-1,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/20128407,2012,15,eerste_divisie
128,BV Veendam ,Fortuna Sittard,2-2,https://www.besoccer.com/match/veendam/fortuna-sittard/20128408,2012,15,eerste_divisie
129,Helmond Sport,Emmen,0-1,https://www.besoccer.com/match/helmond-sport/emmen/20128409,2012,15,eerste_divisie
130,MVV Maastricht,AGOVV Apeldoorn,2-2,https://www.besoccer.com/match/mvv/agovv-apeldoorn/20128410,2012,15,eerste_divisie
131,Almere City,FC Volendam,2-1,https://www.besoccer.com/match/almere-city/fc-volendam/20128411,2012,15,eerste_divisie
132,SC Telstar,Sparta Rotterdam,0-2,https://www.besoccer.com/match/stormvogels-telstar/sparta-rotterdam/20128412,2012,15,eerste_divisie
133,PEC Zwolle,Cambuur,3-0,https://www.besoccer.com/match/fc-zwolle/sc-cambuur-leeuwarden/20128413,2012,15,eerste_divisie
134,Den Bosch,Go Ahead Eagles,1-2,https://www.besoccer.com/match/fc-den-bosch/go-ahead-eagles/20128414,2012,15,eerste_divisie
135,Cambuur,BV Veendam ,5-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/veendam/20128415,2012,16,eerste_divisie
136,FC Eindhoven,Den Bosch,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-den-bosch/20128416,2012,16,eerste_divisie
137,TOP Oss,SC Telstar,3-1,https://www.besoccer.com/match/fc-oss/stormvogels-telstar/20128417,2012,16,eerste_divisie
138,AGOVV Apeldoorn,Dordrecht,2-3,https://www.besoccer.com/match/agovv-apeldoorn/fc-dordrecht/20128418,2012,16,eerste_divisie
139,Emmen,PEC Zwolle,1-2,https://www.besoccer.com/match/emmen/fc-zwolle/20128419,2012,16,eerste_divisie
140,FC Volendam,Helmond Sport,3-1,https://www.besoccer.com/match/fc-volendam/helmond-sport/20128420,2012,16,eerste_divisie
141,Fortuna Sittard,Willem II,3-1,https://www.besoccer.com/match/fortuna-sittard/willem-ii/20128421,2012,16,eerste_divisie
142,Sparta Rotterdam,MVV Maastricht,0-0,https://www.besoccer.com/match/sparta-rotterdam/mvv/20128422,2012,16,eerste_divisie
143,Go Ahead Eagles,Almere City,2-2,https://www.besoccer.com/match/go-ahead-eagles/almere-city/20128423,2012,16,eerste_divisie
144,PEC Zwolle,Fortuna Sittard,4-2,https://www.besoccer.com/match/fc-zwolle/fortuna-sittard/20128424,2012,17,eerste_divisie
145,BV Veendam ,Sparta Rotterdam,1-2,https://www.besoccer.com/match/veendam/sparta-rotterdam/20128425,2012,17,eerste_divisie
146,MVV Maastricht,Den Bosch,1-4,https://www.besoccer.com/match/mvv/fc-den-bosch/20128427,2012,17,eerste_divisie
147,Dordrecht,Go Ahead Eagles,3-1,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/20128428,2012,17,eerste_divisie
148,FC Volendam,TOP Oss,1-2,https://www.besoccer.com/match/fc-volendam/fc-oss/20128429,2012,17,eerste_divisie
149,SC Telstar,Emmen,2-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20128430,2012,17,eerste_divisie
150,Willem II,Cambuur,0-0,https://www.besoccer.com/match/willem-ii/sc-cambuur-leeuwarden/20128431,2012,17,eerste_divisie
151,Almere City,FC Eindhoven,1-3,https://www.besoccer.com/match/almere-city/fc-eindhoven/20128432,2012,17,eerste_divisie
152,Helmond Sport,AGOVV Apeldoorn,1-0,https://www.besoccer.com/match/helmond-sport/agovv-apeldoorn/20128426,2012,17,eerste_divisie
153,AGOVV Apeldoorn,Almere City,1-1,https://www.besoccer.com/match/agovv-apeldoorn/almere-city/20128433,2012,18,eerste_divisie
154,Den Bosch,BV Veendam ,3-0,https://www.besoccer.com/match/fc-den-bosch/veendam/20128434,2012,18,eerste_divisie
155,Dordrecht,SC Telstar,2-0,https://www.besoccer.com/match/fc-dordrecht/stormvogels-telstar/20128435,2012,18,eerste_divisie
156,TOP Oss,Emmen,1-1,https://www.besoccer.com/match/fc-oss/emmen/20128436,2012,18,eerste_divisie
157,FC Eindhoven,Helmond Sport,0-0,https://www.besoccer.com/match/fc-eindhoven/helmond-sport/20128437,2012,18,eerste_divisie
158,Fortuna Sittard,Cambuur,0-0,https://www.besoccer.com/match/fortuna-sittard/sc-cambuur-leeuwarden/20128438,2012,18,eerste_divisie
159,Go Ahead Eagles,FC Volendam,5-0,https://www.besoccer.com/match/go-ahead-eagles/fc-volendam/20128439,2012,18,eerste_divisie
160,Sparta Rotterdam,PEC Zwolle,2-0,https://www.besoccer.com/match/sparta-rotterdam/fc-zwolle/20128440,2012,18,eerste_divisie
161,MVV Maastricht,Willem II,3-1,https://www.besoccer.com/match/mvv/willem-ii/20128441,2012,18,eerste_divisie
162,Helmond Sport,MVV Maastricht,2-2,https://www.besoccer.com/match/helmond-sport/mvv/20128442,2012,19,eerste_divisie
163,Willem II,FC Eindhoven,1-1,https://www.besoccer.com/match/willem-ii/fc-eindhoven/20128443,2012,19,eerste_divisie
164,Emmen,AGOVV Apeldoorn,1-0,https://www.besoccer.com/match/emmen/agovv-apeldoorn/20128444,2012,19,eerste_divisie
165,PEC Zwolle,Almere City,3-2,https://www.besoccer.com/match/fc-zwolle/almere-city/20128445,2012,19,eerste_divisie
166,SC Telstar,Fortuna Sittard,2-1,https://www.besoccer.com/match/stormvogels-telstar/fortuna-sittard/20128446,2012,19,eerste_divisie
167,FC Volendam,Den Bosch,0-2,https://www.besoccer.com/match/fc-volendam/fc-den-bosch/20128447,2012,19,eerste_divisie
168,Sparta Rotterdam,Dordrecht,2-0,https://www.besoccer.com/match/sparta-rotterdam/fc-dordrecht/20128448,2012,19,eerste_divisie
169,Cambuur,Go Ahead Eagles,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/go-ahead-eagles/20128449,2012,19,eerste_divisie
170,BV Veendam ,TOP Oss,1-2,https://www.besoccer.com/match/veendam/fc-oss/20128450,2012,19,eerste_divisie
171,TOP Oss,Cambuur,3-2,https://www.besoccer.com/match/fc-oss/sc-cambuur-leeuwarden/20128453,2012,20,eerste_divisie
172,Dordrecht,PEC Zwolle,1-2,https://www.besoccer.com/match/fc-dordrecht/fc-zwolle/20128454,2012,20,eerste_divisie
173,MVV Maastricht,SC Telstar,1-0,https://www.besoccer.com/match/mvv/stormvogels-telstar/20128455,2012,20,eerste_divisie
174,Fortuna Sittard,Helmond Sport,0-1,https://www.besoccer.com/match/fortuna-sittard/helmond-sport/20128456,2012,20,eerste_divisie
175,FC Eindhoven,BV Veendam ,2-0,https://www.besoccer.com/match/fc-eindhoven/veendam/20128457,2012,20,eerste_divisie
176,Den Bosch,Willem II,1-0,https://www.besoccer.com/match/fc-den-bosch/willem-ii/20128458,2012,20,eerste_divisie
177,Go Ahead Eagles,Sparta Rotterdam,1-2,https://www.besoccer.com/match/go-ahead-eagles/sparta-rotterdam/20128459,2012,20,eerste_divisie
178,Almere City,Emmen,2-0,https://www.besoccer.com/match/almere-city/emmen/20128451,2012,20,eerste_divisie
179,AGOVV Apeldoorn,FC Volendam,1-2,https://www.besoccer.com/match/agovv-apeldoorn/fc-volendam/20128452,2012,20,eerste_divisie
180,SC Telstar,Willem II,1-0,https://www.besoccer.com/match/stormvogels-telstar/willem-ii/20128460,2012,21,eerste_divisie
181,Emmen,BV Veendam ,0-2,https://www.besoccer.com/match/emmen/veendam/20128461,2012,21,eerste_divisie
182,Helmond Sport,Almere City,2-0,https://www.besoccer.com/match/helmond-sport/almere-city/20128462,2012,21,eerste_divisie
183,Go Ahead Eagles,FC Eindhoven,1-3,https://www.besoccer.com/match/go-ahead-eagles/fc-eindhoven/20128463,2012,21,eerste_divisie
184,AGOVV Apeldoorn,TOP Oss,3-2,https://www.besoccer.com/match/agovv-apeldoorn/fc-oss/20128464,2012,21,eerste_divisie
185,FC Volendam,PEC Zwolle,2-2,https://www.besoccer.com/match/fc-volendam/fc-zwolle/20128465,2012,21,eerste_divisie
186,Cambuur,Dordrecht,4-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-dordrecht/20128466,2012,21,eerste_divisie
187,Sparta Rotterdam,Den Bosch,2-0,https://www.besoccer.com/match/sparta-rotterdam/fc-den-bosch/20128467,2012,21,eerste_divisie
188,Fortuna Sittard,MVV Maastricht,2-0,https://www.besoccer.com/match/fortuna-sittard/mvv/20128468,2012,21,eerste_divisie
189,Almere City,Cambuur,1-1,https://www.besoccer.com/match/almere-city/sc-cambuur-leeuwarden/20128470,2012,22,eerste_divisie
190,PEC Zwolle,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-zwolle/go-ahead-eagles/20128475,2012,22,eerste_divisie
191,Willem II,Helmond Sport,3-3,https://www.besoccer.com/match/willem-ii/helmond-sport/20128477,2012,22,eerste_divisie
192,Den Bosch,TOP Oss,1-0,https://www.besoccer.com/match/fc-den-bosch/fc-oss/20128476,2012,22,eerste_divisie
193,MVV Maastricht,Emmen,6-0,https://www.besoccer.com/match/mvv/emmen/20128469,2012,22,eerste_divisie
194,BV Veendam ,FC Volendam,1-0,https://www.besoccer.com/match/veendam/fc-volendam/20128471,2012,22,eerste_divisie
195,Dordrecht,Fortuna Sittard,2-2,https://www.besoccer.com/match/fc-dordrecht/fortuna-sittard/20128472,2012,22,eerste_divisie
196,FC Eindhoven,Sparta Rotterdam,0-2,https://www.besoccer.com/match/fc-eindhoven/sparta-rotterdam/20128473,2012,22,eerste_divisie
197,SC Telstar,AGOVV Apeldoorn,1-3,https://www.besoccer.com/match/stormvogels-telstar/agovv-apeldoorn/20128474,2012,22,eerste_divisie
198,TOP Oss,FC Eindhoven,1-0,https://www.besoccer.com/match/fc-oss/fc-eindhoven/20128478,2012,23,eerste_divisie
199,FC Volendam,Willem II,1-2,https://www.besoccer.com/match/fc-volendam/willem-ii/20128479,2012,23,eerste_divisie
200,Helmond Sport,SC Telstar,3-2,https://www.besoccer.com/match/helmond-sport/stormvogels-telstar/20128480,2012,23,eerste_divisie
201,Almere City,Fortuna Sittard,1-4,https://www.besoccer.com/match/almere-city/fortuna-sittard/20128481,2012,23,eerste_divisie
202,BV Veendam ,Dordrecht,1-1,https://www.besoccer.com/match/veendam/fc-dordrecht/20128482,2012,23,eerste_divisie
203,PEC Zwolle,MVV Maastricht,1-1,https://www.besoccer.com/match/fc-zwolle/mvv/20128484,2012,23,eerste_divisie
204,Cambuur,Sparta Rotterdam,1-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/sparta-rotterdam/20128483,2012,23,eerste_divisie
