,Home_Team,Away_Team,Result,Link,Season,Round,League
204,Fortuna Düsseldorf,Erzgebirge Aue,3-1,https://www.besoccer.com/match/fortuna-dusseldorf/fc-erzgebirge-aue/202216440,2022,23,2_liga
205,FC St. Pauli,Hannover 96,0-3,https://www.besoccer.com/match/st-pauli/hannover-96/202216441,2022,23,2_liga
206,Darmstadt 98,Hansa Rostock,1-1,https://www.besoccer.com/match/darmstadt-98/hansa-rostock/202216443,2022,23,2_liga
207,Paderborn,Erzgebirge Aue,3-3,https://www.besoccer.com/match/paderborn/fc-erzgebirge-aue/202216448,2022,24,2_liga
208,Hannover 96,Holstein Kiel,2-0,https://www.besoccer.com/match/hannover-96/holstein-kiel/202216449,2022,24,2_liga
209,Karlsruher SC,Schalke 04,1-1,https://www.besoccer.com/match/karlsruher-sc/schalke-04/202216446,2022,24,2_liga
210,Hansa Rostock,Nürnberg,0-2,https://www.besoccer.com/match/hansa-rostock/fc-nurnberg/202216452,2022,24,2_liga
211,Ingolstadt 04,FC St. Pauli,1-3,https://www.besoccer.com/match/fc-ingolstadt-04/st-pauli/202216453,2022,24,2_liga
212,Dynamo Dresden,Darmstadt 98,0-1,https://www.besoccer.com/match/sg-dynamo-dresden/darmstadt-98/202216451,2022,24,2_liga
213,Hamburger SV,Werder Bremen,2-3,https://www.besoccer.com/match/hamburger-sv/werder-bremen/202216445,2022,24,2_liga
214,Heidenheim,Sandhausen,1-1,https://www.besoccer.com/match/heidenheim/sv-sandhausen/202216447,2022,24,2_liga
215,Jahn Regensburg,Fortuna Düsseldorf,0-0,https://www.besoccer.com/match/ssv-jahn-regensburg/fortuna-dusseldorf/202216450,2022,24,2_liga
216,Holstein Kiel,Paderborn,3-4,https://www.besoccer.com/match/holstein-kiel/paderborn/202216462,2022,25,2_liga
217,Darmstadt 98,Heidenheim,3-2,https://www.besoccer.com/match/darmstadt-98/heidenheim/202216456,2022,25,2_liga
218,FC St. Pauli,Karlsruher SC,3-1,https://www.besoccer.com/match/st-pauli/karlsruher-sc/202216455,2022,25,2_liga
219,Sandhausen,Hannover 96,3-1,https://www.besoccer.com/match/sv-sandhausen/hannover-96/202216457,2022,25,2_liga
220,Schalke 04,Hansa Rostock,3-4,https://www.besoccer.com/match/schalke-04/hansa-rostock/202216460,2022,25,2_liga
221,Nürnberg,Hamburger SV,2-1,https://www.besoccer.com/match/fc-nurnberg/hamburger-sv/202216454,2022,25,2_liga
222,Erzgebirge Aue,Jahn Regensburg,1-0,https://www.besoccer.com/match/fc-erzgebirge-aue/ssv-jahn-regensburg/202216458,2022,25,2_liga
223,Werder Bremen,Dynamo Dresden,2-1,https://www.besoccer.com/match/werder-bremen/sg-dynamo-dresden/202216459,2022,25,2_liga
224,Fortuna Düsseldorf,Ingolstadt 04,3-0,https://www.besoccer.com/match/fortuna-dusseldorf/fc-ingolstadt-04/202216461,2022,25,2_liga
