,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,1,segunda_liga
1,UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,1,segunda_liga
2,Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,1,segunda_liga
3,Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,1,segunda_liga
4,Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,1,segunda_liga
5,União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,1,segunda_liga
6,Vitória,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,1,segunda_liga
7,Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,1,segunda_liga
8,Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,1,segunda_liga
9,Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,1,segunda_liga
10,Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,1,segunda_liga
11,Atlético CP,Leixões,1-0,https://www.besoccer.com/match/atletico-cp/leixoes/2013477661,2013,2,segunda_liga
12,Porto II,União Madeira,0-0,https://www.besoccer.com/match/porto-ii/uniao-madeira/2013477664,2013,2,segunda_liga
13,Trofense,Portimonense,2-1,https://www.besoccer.com/match/trofense/portimonense/2013477663,2013,2,segunda_liga
14,SP. Covilhã,UD Oliveirense,1-1,https://www.besoccer.com/match/sporting-covilha/ud-oliveirense/2013477662,2013,2,segunda_liga
15,Sporting CP II,Vitória,1-0,https://www.besoccer.com/match/sporting-cp-ii/vitoria-guimar/2013477665,2013,2,segunda_liga
16,Feirense,Benfica II,2-4,https://www.besoccer.com/match/feirense/benfica-ii/2013477666,2013,2,segunda_liga
17,Marítimo II,Penafiel,2-0,https://www.besoccer.com/match/maritimo-ii/penafiel/2013477667,2013,2,segunda_liga
18,CD Santa Clara,Belenenses,1-4,https://www.besoccer.com/match/santa-clara/belenenses/2013477670,2013,2,segunda_liga
19,SC Freamunde,Tondela,0-1,https://www.besoccer.com/match/sc-freamunde/tondela/2013477669,2013,2,segunda_liga
20,Arouca,Desportivo Aves,1-1,https://www.besoccer.com/match/arouca/desportivo-aves/2013477668,2013,2,segunda_liga
21,Sporting Braga II,Naval,0-0,https://www.besoccer.com/match/sporting-braga-ii/naval/2013477671,2013,2,segunda_liga
22,UD Oliveirense,Marítimo II,1-0,https://www.besoccer.com/match/ud-oliveirense/maritimo-ii/2013477672,2013,3,segunda_liga
23,Vitória,Atlético CP,2-0,https://www.besoccer.com/match/vitoria-guimar/atletico-cp/2013477673,2013,3,segunda_liga
24,Belenenses,Sporting Braga II,1-0,https://www.besoccer.com/match/belenenses/sporting-braga-ii/2013477676,2013,3,segunda_liga
25,Tondela,Trofense,1-2,https://www.besoccer.com/match/tondela/trofense/2013477675,2013,3,segunda_liga
26,Leixões,Feirense,1-0,https://www.besoccer.com/match/leixoes/feirense/2013477674,2013,3,segunda_liga
27,Sporting CP II,SP. Covilhã,2-1,https://www.besoccer.com/match/sporting-cp-ii/sporting-covilha/2013477677,2013,3,segunda_liga
