,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Gondomar,Olhanense,1-1,https://www.besoccer.com/match/gondomar/sc-olhanense/2007111297,2007,1,segunda_liga
1,Rio Ave,Varzim,0-0,https://www.besoccer.com/match/rio-ave/varzim/2007111296,2007,1,segunda_liga
2,Estoril,Ol. Moscavide,1-1,https://www.besoccer.com/match/estoril/ol-moscavide/2007111295,2007,1,segunda_liga
3,Vitória,Vizela,2-0,https://www.besoccer.com/match/vitoria-guimaraes/vizela/2007111294,2007,1,segunda_liga
4,Trofense,Penafiel,0-0,https://www.besoccer.com/match/trofense/penafiel/2007111293,2007,1,segunda_liga
5,Portimonense,CD Santa Clara,0-1,https://www.besoccer.com/match/portimonense/santa-clara/2007111292,2007,1,segunda_liga
6,Feirense,Chaves,1-0,https://www.besoccer.com/match/feirense/chaves/2007111298,2007,1,segunda_liga
7,Leixões,Gil Vicente,2-1,https://www.besoccer.com/match/leixoes/gil-vicente/2007111299,2007,1,segunda_liga
8,Varzim,Vitória,2-1,https://www.besoccer.com/match/varzim/vitoria-guimaraes/2007111300,2007,2,segunda_liga
9,CD Santa Clara,Leixões,0-2,https://www.besoccer.com/match/santa-clara/leixoes/2007111306,2007,2,segunda_liga
10,Chaves,Estoril,0-1,https://www.besoccer.com/match/chaves/estoril/2007111305,2007,2,segunda_liga
11,Penafiel,Rio Ave,2-0,https://www.besoccer.com/match/penafiel/rio-ave/2007111303,2007,2,segunda_liga
12,Vizela,Gondomar,0-1,https://www.besoccer.com/match/vizela/gondomar/2007111302,2007,2,segunda_liga
13,Ol. Moscavide,Trofense,0-2,https://www.besoccer.com/match/ol-moscavide/trofense/2007111301,2007,2,segunda_liga
14,Gil Vicente,Feirense,0-3,https://www.besoccer.com/match/gil-vicente/feirense/2007111304,2007,2,segunda_liga
15,Olhanense,Portimonense,1-4,https://www.besoccer.com/match/sc-olhanense/portimonense/2007111307,2007,2,segunda_liga
16,Trofense,Chaves,1-0,https://www.besoccer.com/match/trofense/chaves/2007111308,2007,3,segunda_liga
17,Gondomar,Varzim,0-1,https://www.besoccer.com/match/gondomar/varzim/2007111315,2007,3,segunda_liga
