,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Trofense,Penafiel,2-2,https://www.besoccer.com/match/trofense/penafiel/202235141,2012,1,segunda_liga
1,Belenenses,Atlético CP,0-0,https://www.besoccer.com/match/belenenses/atletico-cp/2013478063,2012,1,segunda_liga
2,Naval,Leixões,0-1,https://www.besoccer.com/match/naval/leixoes/2013477969,2012,1,segunda_liga
3,Moreirense,Portimonense,2-0,https://www.besoccer.com/match/moreirense-fc/portimonense/202235243,2012,1,segunda_liga
4,União Madeira,Desportivo Aves,3-2,https://www.besoccer.com/match/uniao-madeira/desportivo-aves/2018680958,2012,1,segunda_liga
5,UD Oliveirense,SC Freamunde,2-0,https://www.besoccer.com/match/ud-oliveirense/sc-freamunde/201624412,2012,1,segunda_liga
6,Estoril,SP. Covilhã,0-0,https://www.besoccer.com/match/estoril/sporting-covilha/202184790,2012,1,segunda_liga
7,CD Santa Clara,Arouca,0-0,https://www.besoccer.com/match/santa-clara/arouca/202235230,2012,1,segunda_liga
8,Penafiel,Belenenses,2-2,https://www.besoccer.com/match/penafiel/belenenses/20154613,2012,2,segunda_liga
9,Portimonense,Naval,2-1,https://www.besoccer.com/match/portimonense/naval/2013478032,2012,2,segunda_liga
10,Leixões,CD Santa Clara,1-2,https://www.besoccer.com/match/leixoes/santa-clara/2020292299,2012,2,segunda_liga
11,Desportivo Aves,UD Oliveirense,1-0,https://www.besoccer.com/match/desportivo-aves/ud-oliveirense/201624499,2012,2,segunda_liga
12,Atlético CP,Estoril,1-0,https://www.besoccer.com/match/atletico-cp/estoril/19771308,2012,2,segunda_liga
13,SP. Covilhã,União Madeira,0-2,https://www.besoccer.com/match/sporting-covilha/uniao-madeira/2018456612,2012,2,segunda_liga
14,SC Freamunde,Trofense,3-1,https://www.besoccer.com/match/sc-freamunde/trofense/2018567993,2012,2,segunda_liga
15,Arouca,Moreirense,3-1,https://www.besoccer.com/match/arouca/moreirense-fc/202235333,2012,2,segunda_liga
16,Estoril,Portimonense,1-0,https://www.besoccer.com/match/estoril/portimonense/202235359,2012,3,segunda_liga
17,Trofense,UD Oliveirense,0-0,https://www.besoccer.com/match/trofense/ud-oliveirense/201539254,2012,3,segunda_liga
18,Moreirense,SC Freamunde,0-0,https://www.besoccer.com/match/moreirense-fc/sc-freamunde/201116800,2012,3,segunda_liga
19,Belenenses,Desportivo Aves,0-0,https://www.besoccer.com/match/belenenses/desportivo-aves/201960103,2012,3,segunda_liga
20,União Madeira,Penafiel,2-3,https://www.besoccer.com/match/uniao-madeira/penafiel/2018456547,2012,3,segunda_liga
21,Naval,SP. Covilhã,2-1,https://www.besoccer.com/match/naval/sporting-covilha/2013477863,2012,3,segunda_liga
22,Arouca,Leixões,1-1,https://www.besoccer.com/match/arouca/leixoes/202184208,2012,3,segunda_liga
23,CD Santa Clara,Atlético CP,1-2,https://www.besoccer.com/match/santa-clara/atletico-cp/201624546,2012,3,segunda_liga
24,Portimonense,Belenenses,2-3,https://www.besoccer.com/match/portimonense/belenenses/201960056,2012,4,segunda_liga
25,UD Oliveirense,União Madeira,1-0,https://www.besoccer.com/match/ud-oliveirense/uniao-madeira/2018456758,2012,4,segunda_liga
26,Desportivo Aves,Naval,1-1,https://www.besoccer.com/match/desportivo-aves/naval/2013477966,2012,4,segunda_liga
27,Penafiel,CD Santa Clara,1-1,https://www.besoccer.com/match/penafiel/santa-clara/202183318,2012,4,segunda_liga
28,Atlético CP,Trofense,3-0,https://www.besoccer.com/match/atletico-cp/trofense/201539550,2012,4,segunda_liga
29,SP. Covilhã,Arouca,1-0,https://www.besoccer.com/match/sporting-covilha/arouca/202184905,2012,4,segunda_liga
30,SC Freamunde,Estoril,2-2,https://www.besoccer.com/match/sc-freamunde/estoril/201116727,2012,4,segunda_liga
31,Leixões,Moreirense,2-1,https://www.besoccer.com/match/leixoes/moreirense-fc/201465313,2012,4,segunda_liga
32,União Madeira,Trofense,0-1,https://www.besoccer.com/match/uniao-madeira/trofense/2021101878,2012,5,segunda_liga
33,Arouca,Atlético CP,2-0,https://www.besoccer.com/match/arouca/atletico-cp/2013477733,2012,5,segunda_liga
