,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Olhanense,Estoril,3-2,https://www.besoccer.com/match/sc-olhanense/estoril/200937105,2009,1,segunda_liga
1,SC Freamunde,União de Leiria,1-0,https://www.besoccer.com/match/sc-freamunde/uniao-leiria/200937106,2009,1,segunda_liga
2,Beira Mar SC,CD Santa Clara,0-0,https://www.besoccer.com/match/beira-mar/santa-clara/200937107,2009,1,segunda_liga
3,UD Oliveirense,Gil Vicente,1-1,https://www.besoccer.com/match/ud-oliveirense/gil-vicente/200937108,2009,1,segunda_liga
4,Desportivo Aves,SP. Covilhã,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-covilha/200937109,2009,1,segunda_liga
5,Boavista,Vizela,2-1,https://www.besoccer.com/match/boavista/vizela/200937110,2009,1,segunda_liga
6,Feirense,Gondomar,2-0,https://www.besoccer.com/match/feirense/gondomar/200937111,2009,1,segunda_liga
7,Portimonense,Varzim,2-1,https://www.besoccer.com/match/portimonense/varzim/200937112,2009,1,segunda_liga
8,União de Leiria,Portimonense,0-1,https://www.besoccer.com/match/uniao-leiria/portimonense/200937113,2009,2,segunda_liga
9,Varzim,Boavista,2-0,https://www.besoccer.com/match/varzim/boavista/200937114,2009,2,segunda_liga
10,Gil Vicente,Feirense,2-1,https://www.besoccer.com/match/gil-vicente/feirense/200937115,2009,2,segunda_liga
11,Estoril,UD Oliveirense,0-0,https://www.besoccer.com/match/estoril/ud-oliveirense/200937116,2009,2,segunda_liga
12,CD Santa Clara,SC Freamunde,1-0,https://www.besoccer.com/match/santa-clara/sc-freamunde/200937117,2009,2,segunda_liga
13,Gondomar,Beira Mar SC,0-0,https://www.besoccer.com/match/gondomar/beira-mar/200937118,2009,2,segunda_liga
14,SP. Covilhã,Olhanense,4-3,https://www.besoccer.com/match/sporting-covilha/sc-olhanense/200937119,2009,2,segunda_liga
15,Vizela,Desportivo Aves,0-2,https://www.besoccer.com/match/vizela/desportivo-aves/200937120,2009,2,segunda_liga
