,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Moreirense,Academico Viseu,2-0,https://www.besoccer.com/match/moreirense-fc/academico-viseu/201465142,2014,1,segunda_liga
1,Trofense,Benfica II,0-0,https://www.besoccer.com/match/trofense/benfica-ii/201465144,2014,1,segunda_liga
2,Portimonense,Farense,3-0,https://www.besoccer.com/match/portimonense/farense/201465143,2014,1,segunda_liga
3,Marítimo II,SP. Covilhã,1-0,https://www.besoccer.com/match/maritimo-ii/sporting-covilha/201465150,2014,1,segunda_liga
4,Penafiel,UD Oliveirense,1-0,https://www.besoccer.com/match/penafiel/ud-oliveirense/201465145,2014,1,segunda_liga
5,Sporting Braga II,Tondela,1-2,https://www.besoccer.com/match/sporting-braga-ii/tondela/201465147,2014,1,segunda_liga
6,Leixões,Feirense,3-0,https://www.besoccer.com/match/leixoes/feirense/201465148,2014,1,segunda_liga
7,Desportivo Aves,União Madeira,0-2,https://www.besoccer.com/match/desportivo-aves/uniao-madeira/201465149,2014,1,segunda_liga
8,CD Santa Clara,Chaves,0-1,https://www.besoccer.com/match/santa-clara/chaves/201465151,2014,1,segunda_liga
9,Atlético CP,Sporting CP II,1-0,https://www.besoccer.com/match/atletico-cp/sporting-cp-ii/201465146,2014,1,segunda_liga
10,Beira Mar SC,Porto II,2-3,https://www.besoccer.com/match/beira-mar/porto-ii/201465152,2014,1,segunda_liga
11,Academico Viseu,Sporting Braga II,0-1,https://www.besoccer.com/match/academico-viseu/sporting-braga-ii/201465153,2014,2,segunda_liga
12,Sporting CP II,Beira Mar SC,3-1,https://www.besoccer.com/match/sporting-cp-ii/beira-mar/201465154,2014,2,segunda_liga
13,Benfica II,Atlético CP,2-3,https://www.besoccer.com/match/benfica-ii/atletico-cp/201465155,2014,2,segunda_liga
14,Tondela,Marítimo II,2-1,https://www.besoccer.com/match/tondela/maritimo-ii/201465156,2014,2,segunda_liga
15,Porto II,Trofense,2-1,https://www.besoccer.com/match/porto-ii/trofense/201465157,2014,2,segunda_liga
16,Farense,Penafiel,0-1,https://www.besoccer.com/match/farense/penafiel/201465158,2014,2,segunda_liga
17,União Madeira,CD Santa Clara,1-0,https://www.besoccer.com/match/uniao-madeira/santa-clara/201465159,2014,2,segunda_liga
18,Chaves,Leixões,2-0,https://www.besoccer.com/match/chaves/leixoes/201465160,2014,2,segunda_liga
19,SP. Covilhã,Moreirense,1-2,https://www.besoccer.com/match/sporting-covilha/moreirense-fc/201465161,2014,2,segunda_liga
20,UD Oliveirense,Desportivo Aves,1-1,https://www.besoccer.com/match/ud-oliveirense/desportivo-aves/201465162,2014,2,segunda_liga
21,Feirense,Portimonense,1-1,https://www.besoccer.com/match/feirense/portimonense/201465163,2014,2,segunda_liga
22,Marítimo II,Academico Viseu,1-1,https://www.besoccer.com/match/maritimo-ii/academico-viseu/201465166,2014,3,segunda_liga
23,Sporting Braga II,União Madeira,2-0,https://www.besoccer.com/match/sporting-braga-ii/uniao-madeira/201465167,2014,3,segunda_liga
24,Trofense,Atlético CP,1-1,https://www.besoccer.com/match/trofense/atletico-cp/201465171,2014,3,segunda_liga
25,Penafiel,Sporting CP II,2-0,https://www.besoccer.com/match/penafiel/sporting-cp-ii/201465164,2014,3,segunda_liga
26,Beira Mar SC,Benfica II,2-2,https://www.besoccer.com/match/beira-mar/benfica-ii/201465168,2014,3,segunda_liga
27,Moreirense,Chaves,7-0,https://www.besoccer.com/match/moreirense-fc/chaves/201465169,2014,3,segunda_liga
28,Leixões,Farense,0-0,https://www.besoccer.com/match/leixoes/farense/201465170,2014,3,segunda_liga
29,Desportivo Aves,Feirense,1-0,https://www.besoccer.com/match/desportivo-aves/feirense/201465173,2014,3,segunda_liga
30,Portimonense,Porto II,0-1,https://www.besoccer.com/match/portimonense/porto-ii/201465174,2014,3,segunda_liga
31,Tondela,SP. Covilhã,1-3,https://www.besoccer.com/match/tondela/sporting-covilha/201465165,2014,3,segunda_liga
32,CD Santa Clara,UD Oliveirense,1-0,https://www.besoccer.com/match/santa-clara/ud-oliveirense/201465172,2014,3,segunda_liga
33,Atlético CP,Beira Mar SC,0-0,https://www.besoccer.com/match/atletico-cp/beira-mar/201465183,2014,4,segunda_liga
34,UD Oliveirense,Leixões,0-3,https://www.besoccer.com/match/ud-oliveirense/leixoes/201465179,2014,4,segunda_liga
35,Sporting CP II,Trofense,1-0,https://www.besoccer.com/match/sporting-cp-ii/trofense/201465175,2014,4,segunda_liga
36,Farense,Desportivo Aves,0-0,https://www.besoccer.com/match/farense/desportivo-aves/201465176,2014,4,segunda_liga
37,Feirense,CD Santa Clara,1-1,https://www.besoccer.com/match/feirense/santa-clara/201465178,2014,4,segunda_liga
38,União Madeira,Moreirense,1-1,https://www.besoccer.com/match/uniao-madeira/moreirense-fc/201465180,2014,4,segunda_liga
39,Chaves,Marítimo II,1-0,https://www.besoccer.com/match/chaves/maritimo-ii/201465182,2014,4,segunda_liga
40,Academico Viseu,Tondela,2-1,https://www.besoccer.com/match/academico-viseu/tondela/201465184,2014,4,segunda_liga
41,SP. Covilhã,Sporting Braga II,2-0,https://www.besoccer.com/match/sporting-covilha/sporting-braga-ii/201465185,2014,4,segunda_liga
42,Benfica II,Portimonense,3-0,https://www.besoccer.com/match/benfica-ii/portimonense/201465181,2014,4,segunda_liga
43,Porto II,Penafiel,0-0,https://www.besoccer.com/match/porto-ii/penafiel/201465177,2014,4,segunda_liga
44,Marítimo II,Feirense,0-0,https://www.besoccer.com/match/maritimo-ii/feirense/201465189,2014,5,segunda_liga
45,Desportivo Aves,Porto II,0-1,https://www.besoccer.com/match/desportivo-aves/porto-ii/201465196,2014,5,segunda_liga
46,Sporting Braga II,Chaves,3-2,https://www.besoccer.com/match/sporting-braga-ii/chaves/201465190,2014,5,segunda_liga
47,Penafiel,Benfica II,1-1,https://www.besoccer.com/match/penafiel/benfica-ii/201465191,2014,5,segunda_liga
48,Leixões,Sporting CP II,3-0,https://www.besoccer.com/match/leixoes/sporting-cp-ii/201465192,2014,5,segunda_liga
49,Tondela,União Madeira,2-1,https://www.besoccer.com/match/tondela/uniao-madeira/201465186,2014,5,segunda_liga
50,Moreirense,UD Oliveirense,0-1,https://www.besoccer.com/match/moreirense-fc/ud-oliveirense/201465187,2014,5,segunda_liga
51,SP. Covilhã,Academico Viseu,1-0,https://www.besoccer.com/match/sporting-covilha/academico-viseu/201465188,2014,5,segunda_liga
52,Portimonense,Atlético CP,4-0,https://www.besoccer.com/match/portimonense/atletico-cp/201465194,2014,5,segunda_liga
53,Trofense,Beira Mar SC,1-1,https://www.besoccer.com/match/trofense/beira-mar/201465195,2014,5,segunda_liga
54,CD Santa Clara,Farense,2-0,https://www.besoccer.com/match/santa-clara/farense/201465193,2014,5,segunda_liga
55,Beira Mar SC,Portimonense,0-1,https://www.besoccer.com/match/beira-mar/portimonense/201465200,2014,6,segunda_liga
56,Porto II,Moreirense,0-0,https://www.besoccer.com/match/porto-ii/moreirense-fc/201465199,2014,6,segunda_liga
57,Atlético CP,Desportivo Aves,1-0,https://www.besoccer.com/match/atletico-cp/desportivo-aves/201465197,2014,6,segunda_liga
58,União Madeira,Marítimo II,0-1,https://www.besoccer.com/match/uniao-madeira/maritimo-ii/201465203,2014,6,segunda_liga
59,UD Oliveirense,Tondela,3-2,https://www.besoccer.com/match/ud-oliveirense/tondela/201465206,2014,6,segunda_liga
60,Feirense,Sporting Braga II,1-0,https://www.besoccer.com/match/feirense/sporting-braga-ii/201465207,2014,6,segunda_liga
61,Trofense,Penafiel,0-0,https://www.besoccer.com/match/trofense/penafiel/201465204,2014,6,segunda_liga
62,Farense,Academico Viseu,1-1,https://www.besoccer.com/match/farense/academico-viseu/201465202,2014,6,segunda_liga
63,Sporting CP II,CD Santa Clara,2-1,https://www.besoccer.com/match/sporting-cp-ii/santa-clara/201465198,2014,6,segunda_liga
64,Benfica II,Leixões,5-1,https://www.besoccer.com/match/benfica-ii/leixoes/201465201,2014,6,segunda_liga
65,Chaves,SP. Covilhã,0-2,https://www.besoccer.com/match/chaves/sporting-covilha/201465205,2014,6,segunda_liga
66,Leixões,Trofense,1-0,https://www.besoccer.com/match/leixoes/trofense/201465213,2014,7,segunda_liga
67,Moreirense,Farense,2-1,https://www.besoccer.com/match/moreirense-fc/farense/201465217,2014,7,segunda_liga
