,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Olhanense,Leixões,2-0,https://www.besoccer.com/match/sc-olhanense/leixoes/201539249,2015,1,segunda_liga
1,Desportivo Aves,Marítimo II,2-1,https://www.besoccer.com/match/desportivo-aves/maritimo-ii/20154406,2015,1,segunda_liga
2,Chaves,Academico Viseu,1-1,https://www.besoccer.com/match/chaves/academico-viseu/20154407,2015,1,segunda_liga
3,Tondela,Sporting Braga II,1-0,https://www.besoccer.com/match/tondela/sporting-braga-ii/20154408,2015,1,segunda_liga
4,SC Freamunde,Atlético CP,1-0,https://www.besoccer.com/match/sc-freamunde/atletico-cp/20154410,2015,1,segunda_liga
5,Vitória,Feirense,3-0,https://www.besoccer.com/match/vitoria-guimar/feirense/20154411,2015,1,segunda_liga
6,CD Santa Clara,Oriental Lisboa,1-1,https://www.besoccer.com/match/santa-clara/oriental-lisboa/20154412,2015,1,segunda_liga
7,Portimonense,SP. Covilhã,1-1,https://www.besoccer.com/match/portimonense/sporting-covilha/20154414,2015,1,segunda_liga
8,Benfica II,Trofense,3-2,https://www.besoccer.com/match/benfica-ii/trofense/201539248,2015,1,segunda_liga
9,Porto II,UD Oliveirense,1-3,https://www.besoccer.com/match/porto-ii/ud-oliveirense/20154415,2015,1,segunda_liga
10,Farense,Sporting CP II,1-0,https://www.besoccer.com/match/farense/sporting-cp-ii/20154413,2015,1,segunda_liga
11,Beira Mar SC,União Madeira,1-2,https://www.besoccer.com/match/beira-mar/uniao-madeira/20154409,2015,1,segunda_liga
12,SP. Covilhã,Porto II,2-1,https://www.besoccer.com/match/sporting-covilha/porto-ii/20154600,2015,2,segunda_liga
13,Sporting Braga II,Desportivo Aves,2-0,https://www.besoccer.com/match/sporting-braga-ii/desportivo-aves/20154601,2015,2,segunda_liga
14,Feirense,Olhanense,2-2,https://www.besoccer.com/match/feirense/sc-olhanense/20154604,2015,2,segunda_liga
15,Oriental Lisboa,Beira Mar SC,1-0,https://www.besoccer.com/match/oriental-lisboa/beira-mar/20154598,2015,2,segunda_liga
16,União Madeira,Farense,3-0,https://www.besoccer.com/match/uniao-madeira/farense/20154602,2015,2,segunda_liga
17,Leixões,Benfica II,2-1,https://www.besoccer.com/match/leixoes/benfica-ii/20154605,2015,2,segunda_liga
18,Atlético CP,Chaves,2-2,https://www.besoccer.com/match/atletico-cp/chaves/20154596,2015,2,segunda_liga
19,Marítimo II,Portimonense,1-0,https://www.besoccer.com/match/maritimo-ii/portimonense/20154597,2015,2,segunda_liga
20,UD Oliveirense,Vitória,1-0,https://www.besoccer.com/match/ud-oliveirense/vitoria-guimar/20154599,2015,2,segunda_liga
21,Sporting CP II,CD Santa Clara,3-1,https://www.besoccer.com/match/sporting-cp-ii/santa-clara/20154603,2015,2,segunda_liga
22,Academico Viseu,SC Freamunde,1-2,https://www.besoccer.com/match/academico-viseu/sc-freamunde/20154606,2015,2,segunda_liga
23,Trofense,Tondela,2-2,https://www.besoccer.com/match/trofense/tondela/20154607,2015,2,segunda_liga
24,Porto II,União Madeira,1-1,https://www.besoccer.com/match/porto-ii/uniao-madeira/201539258,2015,3,segunda_liga
25,Tondela,Atlético CP,1-1,https://www.besoccer.com/match/tondela/atletico-cp/201539255,2015,3,segunda_liga
26,Benfica II,Academico Viseu,4-0,https://www.besoccer.com/match/benfica-ii/academico-viseu/201539259,2015,3,segunda_liga
27,Farense,CD Santa Clara,0-1,https://www.besoccer.com/match/farense/santa-clara/201539257,2015,3,segunda_liga
28,Olhanense,Sporting CP II,0-1,https://www.besoccer.com/match/sc-olhanense/sporting-cp-ii/201539251,2015,3,segunda_liga
29,Desportivo Aves,Feirense,2-1,https://www.besoccer.com/match/desportivo-aves/feirense/201539252,2015,3,segunda_liga
30,SC Freamunde,Marítimo II,0-1,https://www.besoccer.com/match/sc-freamunde/maritimo-ii/201539253,2015,3,segunda_liga
31,Trofense,UD Oliveirense,0-1,https://www.besoccer.com/match/trofense/ud-oliveirense/201539254,2015,3,segunda_liga
32,Chaves,Sporting Braga II,2-1,https://www.besoccer.com/match/chaves/sporting-braga-ii/201539256,2015,3,segunda_liga
33,Portimonense,Oriental Lisboa,0-0,https://www.besoccer.com/match/portimonense/oriental-lisboa/201539261,2015,3,segunda_liga
34,Vitória,Leixões,3-3,https://www.besoccer.com/match/vitoria-guimar/leixoes/201539250,2015,3,segunda_liga
35,Beira Mar SC,SP. Covilhã,1-1,https://www.besoccer.com/match/beira-mar/sporting-covilha/201539260,2015,3,segunda_liga
36,SP. Covilhã,Olhanense,3-3,https://www.besoccer.com/match/sporting-covilha/sc-olhanense/201539267,2015,4,segunda_liga
37,Feirense,Porto II,1-2,https://www.besoccer.com/match/feirense/porto-ii/201539271,2015,4,segunda_liga
38,Sporting CP II,Desportivo Aves,3-0,https://www.besoccer.com/match/sporting-cp-ii/desportivo-aves/201539273,2015,4,segunda_liga
39,CD Santa Clara,Beira Mar SC,2-2,https://www.besoccer.com/match/santa-clara/beira-mar/201539262,2015,4,segunda_liga
40,UD Oliveirense,Benfica II,0-1,https://www.besoccer.com/match/ud-oliveirense/benfica-ii/201539264,2015,4,segunda_liga
41,Atlético CP,Vitória,2-0,https://www.besoccer.com/match/atletico-cp/vitoria-guimar/201539266,2015,4,segunda_liga
42,Leixões,Tondela,1-1,https://www.besoccer.com/match/leixoes/tondela/201539269,2015,4,segunda_liga
43,Oriental Lisboa,Farense,0-1,https://www.besoccer.com/match/oriental-lisboa/farense/201539270,2015,4,segunda_liga
44,Marítimo II,Chaves,1-1,https://www.besoccer.com/match/maritimo-ii/chaves/201539272,2015,4,segunda_liga
45,Sporting Braga II,SC Freamunde,0-3,https://www.besoccer.com/match/sporting-braga-ii/sc-freamunde/201539263,2015,4,segunda_liga
46,Academico Viseu,Trofense,2-0,https://www.besoccer.com/match/academico-viseu/trofense/201539265,2015,4,segunda_liga
47,União Madeira,Portimonense,0-1,https://www.besoccer.com/match/uniao-madeira/portimonense/201539268,2015,4,segunda_liga
48,Benfica II,SP. Covilhã,3-1,https://www.besoccer.com/match/benfica-ii/sporting-covilha/201539283,2015,5,segunda_liga
49,Porto II,CD Santa Clara,0-1,https://www.besoccer.com/match/porto-ii/santa-clara/201539275,2015,5,segunda_liga
50,Olhanense,Marítimo II,3-0,https://www.besoccer.com/match/sc-olhanense/maritimo-ii/201539285,2015,5,segunda_liga
51,Beira Mar SC,Sporting CP II,2-1,https://www.besoccer.com/match/beira-mar/sporting-cp-ii/201539279,2015,5,segunda_liga
52,Desportivo Aves,União Madeira,1-1,https://www.besoccer.com/match/desportivo-aves/uniao-madeira/201539274,2015,5,segunda_liga
53,Portimonense,Feirense,3-2,https://www.besoccer.com/match/portimonense/feirense/201539276,2015,5,segunda_liga
54,SC Freamunde,UD Oliveirense,3-0,https://www.besoccer.com/match/sc-freamunde/ud-oliveirense/201539277,2015,5,segunda_liga
55,Trofense,Atlético CP,2-0,https://www.besoccer.com/match/trofense/atletico-cp/201539278,2015,5,segunda_liga
56,Chaves,Leixões,1-0,https://www.besoccer.com/match/chaves/leixoes/201539280,2015,5,segunda_liga
57,Farense,Sporting Braga II,1-1,https://www.besoccer.com/match/farense/sporting-braga-ii/201539281,2015,5,segunda_liga
58,Tondela,Academico Viseu,1-1,https://www.besoccer.com/match/tondela/academico-viseu/201539282,2015,5,segunda_liga
59,Vitória,Oriental Lisboa,2-2,https://www.besoccer.com/match/vitoria-guimar/oriental-lisboa/201539284,2015,5,segunda_liga
60,Atlético CP,Academico Viseu,0-1,https://www.besoccer.com/match/atletico-cp/academico-viseu/201539290,2015,6,segunda_liga
61,Sporting Braga II,Trofense,1-2,https://www.besoccer.com/match/sporting-braga-ii/trofense/201539294,2015,6,segunda_liga
