,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Uniao Lamas,Nacional,2-1,https://www.besoccer.com/match/uniao-lamas/nacional/20019782,2001,1,segunda_liga
1,FC Marco,CD Santa Clara,0-2,https://www.besoccer.com/match/fc-marco/santa-clara/20019783,2001,1,segunda_liga
2,Penafiel,Rio Ave,1-0,https://www.besoccer.com/match/penafiel/rio-ave/20019784,2001,1,segunda_liga
3,Espinho,Chaves,1-1,https://www.besoccer.com/match/espinho/chaves/20019785,2001,1,segunda_liga
4,Naval,FC Maia,3-3,https://www.besoccer.com/match/naval/fc-maia/20019786,2001,1,segunda_liga
5,Académica,FC Felgueiras,2-1,https://www.besoccer.com/match/academica/fc-felgueiras/20019787,2001,1,segunda_liga
6,Vitória Setúbal,Imortal,3-2,https://www.besoccer.com/match/vitoria-setubal/imortal/20019788,2001,1,segunda_liga
7,Varzim,Leça FC,2-0,https://www.besoccer.com/match/varzim/leca/20019789,2001,1,segunda_liga
8,SC Freamunde,Ovarense,1-2,https://www.besoccer.com/match/sc-freamunde/ovarense/20019790,2001,1,segunda_liga
9,CD Santa Clara,Penafiel,2-1,https://www.besoccer.com/match/santa-clara/penafiel/20019781,2001,2,segunda_liga
10,Leça FC,SC Freamunde,3-1,https://www.besoccer.com/match/leca/sc-freamunde/20019773,2001,2,segunda_liga
11,FC Felgueiras,Uniao Lamas,2-1,https://www.besoccer.com/match/fc-felgueiras/uniao-lamas/20019774,2001,2,segunda_liga
12,Nacional,FC Marco,3-2,https://www.besoccer.com/match/nacional/fc-marco/20019775,2001,2,segunda_liga
13,Rio Ave,Espinho,0-0,https://www.besoccer.com/match/rio-ave/espinho/20019776,2001,2,segunda_liga
14,Chaves,Naval,1-1,https://www.besoccer.com/match/chaves/naval/20019777,2001,2,segunda_liga
15,FC Maia,Vitória Setúbal,1-1,https://www.besoccer.com/match/fc-maia/vitoria-setubal/20019778,2001,2,segunda_liga
16,Ovarense,Académica,3-1,https://www.besoccer.com/match/ovarense/academica/20019779,2001,2,segunda_liga
17,Imortal,Varzim,1-1,https://www.besoccer.com/match/imortal/varzim/20019780,2001,2,segunda_liga
18,Uniao Lamas,Ovarense,2-1,https://www.besoccer.com/match/uniao-lamas/ovarense/20019772,2001,3,segunda_liga
19,Académica,Leça FC,2-1,https://www.besoccer.com/match/academica/leca/20019764,2001,3,segunda_liga
20,Vitória Setúbal,Varzim,0-1,https://www.besoccer.com/match/vitoria-setubal/varzim/20019765,2001,3,segunda_liga
21,SC Freamunde,Imortal,2-0,https://www.besoccer.com/match/sc-freamunde/imortal/20019766,2001,3,segunda_liga
22,FC Marco,FC Felgueiras,3-2,https://www.besoccer.com/match/fc-marco/fc-felgueiras/20019767,2001,3,segunda_liga
23,Penafiel,Nacional,3-1,https://www.besoccer.com/match/penafiel/nacional/20019768,2001,3,segunda_liga
24,Espinho,CD Santa Clara,2-2,https://www.besoccer.com/match/espinho/santa-clara/20019769,2001,3,segunda_liga
25,Naval,Rio Ave,2-1,https://www.besoccer.com/match/naval/rio-ave/20019770,2001,3,segunda_liga
26,FC Maia,Chaves,3-0,https://www.besoccer.com/match/fc-maia/chaves/20019771,2001,3,segunda_liga
27,CD Santa Clara,Naval,3-1,https://www.besoccer.com/match/santa-clara/naval/20019763,2001,4,segunda_liga
28,Imortal,Académica,0-0,https://www.besoccer.com/match/imortal/academica/20019755,2001,4,segunda_liga
29,Varzim,SC Freamunde,2-0,https://www.besoccer.com/match/varzim/sc-freamunde/20019756,2001,4,segunda_liga
30,Leça FC,Uniao Lamas,1-1,https://www.besoccer.com/match/leca/uniao-lamas/20019757,2001,4,segunda_liga
31,Ovarense,FC Marco,3-1,https://www.besoccer.com/match/ovarense/fc-marco/20019758,2001,4,segunda_liga
32,FC Felgueiras,Penafiel,1-1,https://www.besoccer.com/match/fc-felgueiras/penafiel/20019759,2001,4,segunda_liga
33,Nacional,Espinho,0-3,https://www.besoccer.com/match/nacional/espinho/20019760,2001,4,segunda_liga
34,Rio Ave,FC Maia,4-0,https://www.besoccer.com/match/rio-ave/fc-maia/20019761,2001,4,segunda_liga
35,Chaves,Vitória Setúbal,0-0,https://www.besoccer.com/match/chaves/vitoria-setubal/20019762,2001,4,segunda_liga
36,Chaves,Rio Ave,1-0,https://www.besoccer.com/match/chaves/rio-ave/20019746,2001,5,segunda_liga
37,Académica,Varzim,0-3,https://www.besoccer.com/match/academica/varzim/20019747,2001,5,segunda_liga
38,Vitória Setúbal,SC Freamunde,2-1,https://www.besoccer.com/match/vitoria-setubal/sc-freamunde/20019748,2001,5,segunda_liga
39,Uniao Lamas,Imortal,2-0,https://www.besoccer.com/match/uniao-lamas/imortal/20019749,2001,5,segunda_liga
40,FC Marco,Leça FC,2-1,https://www.besoccer.com/match/fc-marco/leca/20019750,2001,5,segunda_liga
41,Penafiel,Ovarense,2-0,https://www.besoccer.com/match/penafiel/ovarense/20019751,2001,5,segunda_liga
42,Espinho,FC Felgueiras,0-0,https://www.besoccer.com/match/espinho/fc-felgueiras/20019752,2001,5,segunda_liga
43,Naval,Nacional,0-1,https://www.besoccer.com/match/naval/nacional/20019753,2001,5,segunda_liga
44,FC Maia,CD Santa Clara,2-1,https://www.besoccer.com/match/fc-maia/santa-clara/20019754,2001,5,segunda_liga
45,CD Santa Clara,Chaves,2-0,https://www.besoccer.com/match/santa-clara/chaves/20019745,2001,6,segunda_liga
46,Nacional,FC Maia,2-2,https://www.besoccer.com/match/nacional/fc-maia/20019737,2001,6,segunda_liga
47,Rio Ave,Vitória Setúbal,2-1,https://www.besoccer.com/match/rio-ave/vitoria-setubal/20019738,2001,6,segunda_liga
48,SC Freamunde,Académica,1-0,https://www.besoccer.com/match/sc-freamunde/academica/20019739,2001,6,segunda_liga
49,Varzim,Uniao Lamas,2-0,https://www.besoccer.com/match/varzim/uniao-lamas/20019740,2001,6,segunda_liga
50,Imortal,FC Marco,1-1,https://www.besoccer.com/match/imortal/fc-marco/20019741,2001,6,segunda_liga
51,Leça FC,Penafiel,1-0,https://www.besoccer.com/match/leca/penafiel/20019742,2001,6,segunda_liga
52,Ovarense,Espinho,2-1,https://www.besoccer.com/match/ovarense/espinho/20019743,2001,6,segunda_liga
53,FC Felgueiras,Naval,0-1,https://www.besoccer.com/match/fc-felgueiras/naval/20019744,2001,6,segunda_liga
54,Rio Ave,CD Santa Clara,3-3,https://www.besoccer.com/match/rio-ave/santa-clara/20019736,2001,7,segunda_liga
55,Chaves,Nacional,0-0,https://www.besoccer.com/match/chaves/nacional/20019735,2001,7,segunda_liga
56,Espinho,Leça FC,4-0,https://www.besoccer.com/match/espinho/leca/20019728,2001,7,segunda_liga
57,Naval,Ovarense,1-0,https://www.besoccer.com/match/naval/ovarense/20019729,2001,7,segunda_liga
58,FC Maia,FC Felgueiras,1-0,https://www.besoccer.com/match/fc-maia/fc-felgueiras/20019730,2001,7,segunda_liga
59,Vitória Setúbal,Académica,1-2,https://www.besoccer.com/match/vitoria-setubal/academica/20019731,2001,7,segunda_liga
60,Uniao Lamas,SC Freamunde,3-0,https://www.besoccer.com/match/uniao-lamas/sc-freamunde/20019732,2001,7,segunda_liga
61,FC Marco,Varzim,0-0,https://www.besoccer.com/match/fc-marco/varzim/20019733,2001,7,segunda_liga
62,Penafiel,Imortal,2-1,https://www.besoccer.com/match/penafiel/imortal/20019734,2001,7,segunda_liga
63,CD Santa Clara,Vitória Setúbal,1-0,https://www.besoccer.com/match/santa-clara/vitoria-setubal/20019727,2001,8,segunda_liga
64,Imortal,Espinho,2-0,https://www.besoccer.com/match/imortal/espinho/20019719,2001,8,segunda_liga
65,Leça FC,Naval,0-2,https://www.besoccer.com/match/leca/naval/20019720,2001,8,segunda_liga
66,Ovarense,FC Maia,1-3,https://www.besoccer.com/match/ovarense/fc-maia/20019721,2001,8,segunda_liga
67,FC Felgueiras,Chaves,2-2,https://www.besoccer.com/match/fc-felgueiras/chaves/20019722,2001,8,segunda_liga
68,Nacional,Rio Ave,3-0,https://www.besoccer.com/match/nacional/rio-ave/20019723,2001,8,segunda_liga
69,Académica,Uniao Lamas,3-2,https://www.besoccer.com/match/academica/uniao-lamas/20019724,2001,8,segunda_liga
70,SC Freamunde,FC Marco,2-3,https://www.besoccer.com/match/sc-freamunde/fc-marco/20019725,2001,8,segunda_liga
71,Varzim,Penafiel,2-1,https://www.besoccer.com/match/varzim/penafiel/20019726,2001,8,segunda_liga
72,FC Marco,Académica,1-0,https://www.besoccer.com/match/fc-marco/academica/20019717,2001,9,segunda_liga
73,Vitória Setúbal,Uniao Lamas,4-1,https://www.besoccer.com/match/vitoria-setubal/uniao-lamas/20019718,2001,9,segunda_liga
