,Home_Team,Away_Team,Result,Link,Season,Round,League
0,Varzim,FC Felgueiras,2-0,https://www.besoccer.com/match/varzim/fc-felgueiras/19997794,1999,1,segunda_liga
1,FC Maia,Penafiel,3-3,https://www.besoccer.com/match/fc-maia/penafiel/19997795,1999,1,segunda_liga
2,Leça FC,Naval,0-1,https://www.besoccer.com/match/leca/naval/19997796,1999,1,segunda_liga
3,União Madeira,Estoril,1-1,https://www.besoccer.com/match/uniao-madeira/estoril/19997797,1999,1,segunda_liga
4,Moreirense,Espinho,0-1,https://www.besoccer.com/match/moreirense-fc/espinho/19997798,1999,1,segunda_liga
5,Belenenses,Paços Ferreira,3-0,https://www.besoccer.com/match/belenenses/pacos-ferreira/19997799,1999,1,segunda_liga
6,Uniao Lamas,Esposende,1-1,https://www.besoccer.com/match/uniao-lamas/esposende/19997800,1999,1,segunda_liga
7,CD Santa Clara,Feirense,3-2,https://www.besoccer.com/match/santa-clara/feirense/19997801,1999,1,segunda_liga
8,Gil Vicente,Desportivo Aves,2-1,https://www.besoccer.com/match/gil-vicente/desportivo-aves/19997802,1999,1,segunda_liga
9,Feirense,Gil Vicente,0-2,https://www.besoccer.com/match/feirense/gil-vicente/19997785,1999,2,segunda_liga
10,Desportivo Aves,Varzim,2-3,https://www.besoccer.com/match/desportivo-aves/varzim/19997786,1999,2,segunda_liga
11,FC Felgueiras,FC Maia,5-2,https://www.besoccer.com/match/fc-felgueiras/fc-maia/19997787,1999,2,segunda_liga
12,Penafiel,Leça FC,0-0,https://www.besoccer.com/match/penafiel/leca/19997788,1999,2,segunda_liga
13,Naval,União Madeira,2-0,https://www.besoccer.com/match/naval/uniao-madeira/19997789,1999,2,segunda_liga
14,Estoril,Moreirense,1-2,https://www.besoccer.com/match/estoril/moreirense-fc/19997790,1999,2,segunda_liga
15,Espinho,Belenenses,0-0,https://www.besoccer.com/match/espinho/belenenses/19997791,1999,2,segunda_liga
16,Paços Ferreira,Uniao Lamas,0-0,https://www.besoccer.com/match/pacos-ferreira/uniao-lamas/19997792,1999,2,segunda_liga
17,Esposende,CD Santa Clara,0-0,https://www.besoccer.com/match/esposende/santa-clara/19997793,1999,2,segunda_liga
18,Belenenses,Uniao Lamas,3-0,https://www.besoccer.com/match/belenenses/uniao-lamas/19997776,1999,3,segunda_liga
19,CD Santa Clara,Paços Ferreira,0-0,https://www.besoccer.com/match/santa-clara/pacos-ferreira/19997777,1999,3,segunda_liga
20,Gil Vicente,Esposende,1-1,https://www.besoccer.com/match/gil-vicente/esposende/19997778,1999,3,segunda_liga
21,Varzim,Feirense,6-0,https://www.besoccer.com/match/varzim/feirense/19997779,1999,3,segunda_liga
22,FC Maia,Desportivo Aves,1-0,https://www.besoccer.com/match/fc-maia/desportivo-aves/19997780,1999,3,segunda_liga
